REPDTE,CERT,NAME,STALP,DEPDOM,ASSET,LNLSNET,CHBAL,EQ
20150630,15064,EXCHANGE STATE BANK,MI,131885,148687,99040,3388,16488.0
20150630,15068,BANK OF CANEYVILLE,KY,45541,49944,16481,3992,4371.0
20150630,15078,JUNCTION NATIONAL BANK,TX,51408,57770,14230,8564,6277.0
20150630,15085,ARTHUR STATE BANK,SC,447007,502166,336925,55018,35532.0
20150630,15091,STATE BANK OF CROSS PLAINS,WI,635209,769720,526409,37848,91509.0
20150630,15092,RICHLAND COUNTY BANK,WI,79878,97471,41706,5666,17476.0
20150630,15098,UNION STATE BANK,KS,25562,30364,14005,7497,4744.0
20150630,15101,SENATH STATE BANK,MO,58644,68960,39428,18440,10203.0
20150630,15104,BANK OF YORK,SC,165238,199271,84010,70427,26453.0
20150630,15105,ZAVALA COUNTY BANK,TX,59200,68749,9981,8233,8767.0
20150630,15111,CITIZENS STATE BANK,KS,159660,179355,127948,9046,14165.0
20150630,15113,BANK OF GREELEYVILLE,SC,72480,82840,57517,6681,8194.0
20150630,15116,PALMYRA STATE BANK,WI,31079,38403,13279,662,7043.0
20150630,15118,FARMERS EXCHANGE BANK,OK,233202,277275,200246,4764,25389.0
20150630,15121,JACKSON COUNTY BANK,WI,180475,217096,157174,22502,23759.0
20150630,15123,STATE BANK OF CAZENOVIA,WI,27625,34039,18239,6731,6241.0
20150630,15126,FARMERS STATE BANK,WI,123392,146695,66339,5595,21069.0
20150630,15136,BANK OF WISCONSIN DELLS,WI,371727,432885,344899,18004,50813.0
20150630,1513,CITIZENS STB OF LA CROSSE,WI,146862,175817,155603,2322,15221.0
20150630,15142,CENTRAL BANK OF MOBERLY,MO,116556,155668,75184,13249,12829.0
20150630,15146,STATE BANK OF FLORENCE,WI,71803,88580,58391,2898,7506.0
20150630,15149,FIRST NATIONAL BANK,WI,492168,605950,437019,13133,84431.0
20150630,15152,BLACK RIVER COUNTRY BANK,WI,59886,72719,56394,8219,9640.0
20150630,15158,TIMBERWOOD BANK,WI,133497,168302,113691,2029,23093.0
20150630,15164,FARMERS STB OF WESTMORELAND,KS,140797,164731,96958,7803,22269.0
20150630,15165,PEOPLES STB OF MUNISING,MI,102003,122495,73640,4137,17480.0
20150630,15173,FARMERS&MERCHANTS BK ORFORDV,WI,40740,47869,30640,2351,6051.0
20150630,15174,STRATFORD STATE BANK,WI,84629,104283,54463,5263,13986.0
20150630,15177,UNION BANK&TRUST CO,WI,186931,211818,139898,5405,19842.0
20150630,1517,MARKESAN STATE BANK,WI,134085,161117,129202,7241,17311.0
20150630,15183,MID AMERICA BANK,WI,76076,86098,55035,3454,9450.0
20150630,15185,GRAND MARSH STATE BANK,WI,121223,139843,50138,6015,18444.0
20150630,15186,STATE BANK,WI,19257,24387,14479,9759,5077.0
20150630,15188,NECEDAH BANK,WI,26459,32827,23129,3410,4124.0
20150630,15189,FARMERS EXCHANGE BANK,WI,49996,57611,28308,8979,7379.0
20150630,15194,KEARNY COUNTY BANK,KS,152406,191498,130265,5307,31581.0
20150630,15200,DECORAH BANK&TRUST CO,IA,313645,393584,275834,8513,51060.0
20150630,15205,FARMERS BANK,TN,10196,12076,2662,4100,1871.0
20150630,15206,FIRST STATE BANK,TX,346935,391370,236717,26698,42044.0
20150630,1520,FIRST SECURITY BANK,MT,602804,715378,439780,31602,71535.0
20150630,15214,FIRST CENTRAL NB OF ST PARIS,OH,72656,88556,51850,7060,14700.0
20150630,15216,PEOPLES BANK,GA,65500,71395,54992,9816,5695.0
20150630,15219,DUBUQUE BANK&TRUST CO,IA,1144932,1541609,1008184,43859,145148.0
20150630,15228,BANK OF KAUKAUNA,WI,72605,87231,68186,8587,9379.0
20150630,15229,FIRST BUSINESS BANK,WI,1056243,1199504,972679,30796,123534.0
20150630,1522,DE WITT BANK&TRUST CO,AR,96126,125955,40713,2228,22885.0
20150630,15231,WALWORTH STATE BANK,WI,218294,247159,175525,16599,28013.0
20150630,15237,JOHNSON STATE BANK,KS,61814,75307,31008,6610,10709.0
20150630,1523,BANK OF MCCRORY,AR,77092,85398,29078,1928,8257.0
20150630,15242,NORTHERN STATE BANK,WI,211488,231503,140265,8501,19645.0
20150630,15243,PUTNAM COUNTY BANK,WV,543695,632580,423608,16174,83834.0
20150630,15249,UNITED CITIZENS B&T CO,KY,82891,108970,53794,17133,12053.0
20150630,15254,CITIZENS STATE BANK&TRUST CO,KS,14193,15862,10085,469,1664.0
20150630,15255,GREENFIELD BANKING CO,TN,42691,51583,40419,4197,6256.0
20150630,15257,BAILEYVILLE STATE BANK,KS,34937,42049,24737,565,3686.0
20150630,15258,FARMERS STATE BANK,KS,46513,56354,31837,5377,5135.0
20150630,15259,ELK STATE BANK,KS,40993,52996,25590,1768,4033.0
20150630,15261,CITIZENS STATE BANK,KS,104708,120256,69931,10478,15247.0
20150630,15264,PEOPLES SB OF RHINELAND,MO,196038,218692,156743,7452,19282.0
20150630,15270,CITIZENS BANK OF VALLEY HEAD,AL,23804,26854,16990,5108,2985.0
20150630,15271,FIRST STATE BANK,WI,215376,262375,110880,12794,36200.0
20150630,15272,MARION COUNTY STATE BANK,IA,228533,281270,189430,7748,30884.0
20150630,1527,DIAMOND BANK,AR,398345,466508,285594,21934,49366.0
20150630,15282,HERITAGE COMMUNITY BANK,MO,79166,94372,81796,2784,10071.0
20150630,15285,CANTON STATE BANK,MO,28618,33450,17085,1977,3269.0
20150630,15286,NORTHERN STB THIEF RIVER FAL,MN,266033,299795,117363,119282,29734.0
20150630,15289,GREAT WESTERN BANK,SD,7385335,9758015,7189282,187171,1550578.0
20150630,1528,SOUTHERN BCORP BANK,AR,929844,1152642,793309,26615,138778.0
20150630,15300,TEXAS FIRST STATE BANK,TX,339277,372649,133217,25230,29266.0
20150630,15305,DENISON STATE BANK,KS,249676,302492,180442,4431,37363.0
20150630,15306,GARRISON STATE BANK&TRUST,ND,99413,122827,95293,6553,12254.0
20150630,15308,STATE BANK OF WAPELLO,IA,34194,38771,12632,12933,4505.0
20150630,15310,CB&S BANK INC,AL,1205847,1476381,565280,60259,166535.0
20150630,15311,IOWA FALLS STATE BANK,IA,105148,122686,69627,3669,14391.0
20150630,15312,ST MARYS STATE BANK,KS,71398,89788,52206,6941,10119.0
20150630,15320,LAURENS STATE BANK,IA,57316,64732,27774,11184,6932.0
20150630,15321,FIRST STATE BANK,IA,296239,366591,290273,9922,44729.0
20150630,15323,SILVER LAKE BANK,KS,179722,253687,143084,28885,28540.0
20150630,15324,SECURITY BANK&TRUST CO,MN,411674,455943,259526,17121,42206.0
20150630,15326,UNION BANKING CO,OH,39044,56453,7047,1130,6761.0
20150630,15328,FIRST STB KIOWA KANSAS,KS,62109,75950,50916,4841,11086.0
20150630,15329,KASSON STATE BANK,MN,49855,55032,26378,3711,5060.0
20150630,15333,CITIZENS STATE BANK MIDWEST,ND,102710,117606,86928,3187,13742.0
20150630,15334,ROLLING HILLS BANK&TRUST,IA,194258,232078,193370,13007,30558.0
20150630,15336,DURDEN BANKING CO INC,GA,137059,159127,99480,15309,21615.0
20150630,15345,HONDO NATIONAL BANK,TX,208472,258161,138262,5739,21846.0
20150630,15346,COMMERCE BANK TEXAS,TX,39106,48430,34673,788,8266.0
20150630,15347,SECURITY BK OF PULASKI CNTY,MO,83411,96000,64965,4100,8972.0
20150630,15348,FIRST BANK&TRUST CO,OK,40337,54228,28153,3872,6670.0
20150630,15352,FARMERS STATE BANK,KS,20818,23517,13480,3034,2676.0
20150630,15354,ANADARKO BANK&TRUST CO,OK,70205,81485,53330,2540,9048.0
20150630,15355,MARION STATE BANK,TX,81067,92651,34356,7178,11473.0
20150630,15359,SOUTHERN BANK&TRUST CO,NC,1868103,2169478,1133818,341348,206248.0
20150630,15362,BELT VALLEY BANK,MT,49372,59005,39770,2731,7669.0
20150630,15364,FIRST STATE BANK,NE,44147,62604,40431,8795,7039.0
20150630,15367,FARMERS STATE BANK,TX,120765,133609,61866,25978,12242.0
20150630,15369,FIRST STATE BANK,IA,31160,36773,9663,10209,5467.0
20150630,1536,BANK OF STOCKTON,CA,1984721,2412663,1318336,159770,317468.0
20150630,15384,HENRY COUNTY BANK,OH,225906,281319,115756,15213,27133.0
20150630,15399,RCB BANK,OK,2149279,2478939,1336465,102578,239641.0
20150630,15405,HOUGHTON STATE BANK,IA,153252,173216,109038,33866,19612.0
20150630,15414,LEGACY BANK,IA,85301,92329,63389,11662,6715.0
20150630,15415,PEOPLES BANK OF WYACONDA MO,MO,79685,88904,53459,7335,7803.0
20150630,15417,WINTHROP STATE BANK,MN,23758,26496,3504,8794,2701.0
20150630,15423,AMERICAN BANK OF MISSOURI,MO,121621,160907,130406,5846,18673.0
20150630,15426,ALMENA STATE BANK,KS,32644,37223,33609,706,2548.0
20150630,15427,CHELSEA SAVINGS BANK,IA,98548,120108,43699,4093,19943.0
20150630,15431,FIRST TRUST&SAVINGS BANK,IA,35008,39890,16296,2727,4191.0
20150630,15432,AMERICAN STATE BANK,SD,27883,31608,7374,13788,3464.0
20150630,15437,FARMERS BANK&CAPITAL TR CO,KY,549668,680719,312460,24298,67059.0
20150630,15440,STOCK GROWERS BANK,ND,53507,61525,35485,4703,7967.0
20150630,15441,PELHAM BANKING CO,GA,61499,72553,22354,8407,10552.0
20150630,15442,ROBERT LEE STATE BANK,TX,40968,46712,16859,5266,5583.0
20150630,15443,LAKE ELMO BANK,MN,274350,308683,183714,9369,29415.0
20150630,15444,AMERICAN ST B&T CO WILLISTON,ND,587843,670720,260143,19858,57054.0
20150630,1545,FIRST NB AMES IOWA,IA,583184,713828,354833,21256,70025.0
20150630,15460,SPUR SECURITY BANK,TX,40273,45206,9017,5534,4864.0
20150630,15463,STATE BANK OF DE KALB,TX,138866,175531,147805,21054,21140.0
20150630,15465,UNITED SOUTHERN BANK,FL,381543,427348,253259,62701,41873.0
20150630,15466,WEST TEXAS STATE BANK,TX,394726,441218,236996,59137,44412.0
20150630,15469,FIRST STATE BANK OF RANSOM,KS,38180,47840,17359,3271,9488.0
20150630,15471,FIRST STATE BANK OF CANDO,ND,48711,55357,33261,1865,5386.0
20150630,15472,FIRST UNITED BANK,ND,152919,187267,144623,4336,17297.0
20150630,15477,CITIZENS BANK OF AMERICUS,GA,221101,250725,149621,49369,23769.0
20150630,15478,UNITED VALLEY BANK,ND,206406,241765,177607,5573,22766.0
20150630,1547,IOWA TRUST&SAVINGS BANK,IA,136072,179043,80438,3827,17732.0
20150630,15480,COLEMAN COUNTY STATE BANK,TX,94260,104786,74311,12690,10482.0
20150630,15484,TRUBANK,IA,100853,120839,81419,10034,13369.0
20150630,15489,WEST PLAINS BANK&TRUST CO,MO,279263,344119,216261,16966,36621.0
20150630,15496,FIRST STATE BANK OF BLAKELY,GA,343815,413505,317181,51870,54331.0
20150630,15501,LYTLE STB OF LYTLE TEXAS,TX,69688,84937,24739,6025,13590.0
20150630,15503,STATE BANK,IA,299941,377951,175346,14671,41555.0
20150630,1550,CENTRAL STATE BANK,IA,173143,211649,158740,10888,24432.0
20150630,15510,AMERISTATE BANK,OK,194884,219115,154576,37439,19822.0
20150630,15511,FIRST STATE BANK,TX,868400,976930,434445,60042,91175.0
20150630,15519,CITIZENS STATE BANK,TX,90826,102454,90516,4489,9922.0
20150630,15523,MUENSTER STATE BANK,TX,135219,167926,32861,9013,23976.0
20150630,1552,CENTRAL STATE BANK,IA,439287,507370,321295,22663,53132.0
20150630,15532,CENTREBANK,IN,59688,67350,46462,14886,7136.0
20150630,15539,FIRST STATE BANK,ND,128569,168299,150716,3515,19021.0
20150630,1553,SHELBY COUNTY STATE BANK,IA,220836,247955,157476,24681,26156.0
20150630,15545,FRONTIER BANK,NE,283724,333954,284747,14570,33823.0
20150630,15546,CHILLICOTHE STATE BANK,MO,109705,123479,66103,6205,10882.0
20150630,15547,BANK OF LAKE VILLAGE,AR,53844,60601,34400,2606,6715.0
20150630,15555,CENTRAL BANK,IA,593749,667254,575815,16163,70145.0
20150630,15562,PIONEER BANK&TRUST,SD,541448,607711,280456,29648,61930.0
20150630,15565,FIRST SOUTHERN BANK,IL,524148,651202,426541,15710,83395.0
20150630,15566,HOOSIER HEARTLAND STATE BANK,IN,127327,155511,89736,2644,15067.0
20150630,1556,STATE BANK OF BUSSEY,IA,38850,45618,36720,3129,4031.0
20150630,15572,FIRST NB OF PULASKI,TN,652471,733989,389775,25787,72410.0
20150630,15575,ROLFE STATE BANK,IA,38347,46187,26505,4225,5032.0
20150630,15578,INTEGRITY BANK PLUS,MN,48212,59156,50168,533,6280.0
20150630,15580,FIRST BANK OF COASTAL GA,GA,100539,120128,31052,10179,14192.0
20150630,15584,MID-MISSOURI BANK,MO,525861,587086,445160,94694,54179.0
20150630,15585,BAY PORT STATE BANK,MI,85965,93245,84261,4057,6649.0
20150630,15586,FIRST STATE BANK,NE,223158,252066,177910,15792,24103.0
20150630,15590,TAYLOR COUNTY BANK,KY,140054,172765,126347,5790,20940.0
20150630,15593,IPSWICH STATE BANK,SD,45329,57206,31910,4349,7384.0
20150630,15597,SECURITY STB OF KENYON,MN,45759,54056,45042,3491,5584.0
20150630,15598,HORIZON FINANCIAL BANK,ND,113023,142057,114213,2839,14965.0
20150630,155,BANK OF ALAPAHA,GA,119438,134903,93228,10987,15052.0
20150630,15604,LYONS STATE BANK,KS,83329,102932,65289,2237,10478.0
20150630,15606,HAMILTON BANK,MO,68126,74903,37621,5985,6196.0
20150630,15608,UNITED BANK&TRUST CO,KY,372441,506147,270847,17930,65530.0
20150630,15610,FARMERS&MERCHANTS STATE BANK,IA,145149,176076,106244,8535,21618.0
20150630,15611,OKLAHOMA STATE BANK,OK,110030,125310,101913,4056,12686.0
20150630,15614,WEST BANK,IA,1380308,1644262,1203014,82064,153237.0
20150630,15621,FIRST FARMERS&MERCHANTS STB,MN,47237,54700,42007,1306,5759.0
20150630,15629,QUOIN FINANCIAL BANK,SD,130811,156286,107612,10819,17020.0
20150630,1562,PEOPLES BANK,KY,46033,53437,30580,1015,5428.0
20150630,15632,GREENFIELD BANKING CO,IN,421886,473199,166761,132641,45756.0
20150630,15651,STATE BANK&TRUST CO,IA,139224,166298,95490,13932,18182.0
20150630,15657,ALLIANCE BANK CENTRAL TEXAS,TX,166196,189169,116646,4346,21138.0
20150630,15663,FIRST STATE BANK,MS,596943,756080,402342,16655,95218.0
20150630,15664,FREEDOM BANK INC,WV,132973,150574,119992,5488,14893.0
20150630,15669,MILLS COUNTY STATE BANK,TX,257065,288314,120710,26845,30556.0
20150630,1566,PEOPLES BANK,KY,93135,109757,53379,9349,13041.0
20150630,15671,BANK OF CLARENDON,SC,186213,225167,135368,26484,32655.0
20150630,15673,BANK OF RIPLEY,TN,168806,201211,78451,6029,30224.0
20150630,15675,CITIZENS BANK&TRUST CO,KY,185684,218418,95355,30894,30929.0
20150630,15684,BORDER STATE BANK,MN,319215,376371,281606,13477,40462.0
20150630,15687,GRANT COUNTY STATE BANK,IN,113794,132062,108167,11201,12919.0
20150630,15690,CLEAR LAKE BANK&TRUST CO,IA,317127,356892,274934,20454,31339.0
20150630,15695,FIRST BANK OF LINDEN,AL,66620,77634,33492,6389,10574.0
20150630,15697,BENEFICIAL BANK,PA,3632279,4738000,2660942,286621,875254.0
20150630,15699,ALMA EXCHANGE BANK&TRUST,GA,78513,86642,50944,18137,7916.0
20150630,15701,SEYMOUR BANK,MO,111325,131977,80627,4017,17904.0
20150630,15703,TOWN&COUNTRY BANK&TRUST CO,KY,232819,265114,148302,33782,30926.0
20150630,15708,CASEY COUNTY BANK INC,KY,140558,165998,119335,9646,21419.0
20150630,15714,BLOOMFIELD STATE BANK,IN,307586,388571,247890,16251,46932.0
20150630,15728,DAKOTA COMMUNITY B&T NA,ND,693256,775095,495594,71705,61890.0
20150630,15729,HELENA NATIONAL BANK,AR,164601,191904,87905,25815,26881.0
20150630,15731,SECURITY BANK OF CRAWFORD,TX,17930,22018,15930,3708,4020.0
20150630,15734,SECURITY SAVINGS BANK,SD,152837,186501,155777,10942,20824.0
20150630,15738,SECURITY STATE BANK,IA,68890,86098,36628,8178,8487.0
20150630,15741,COMMERCIAL BANK OF MOTT,ND,75043,99967,78316,1957,11868.0
20150630,15744,GRANITE MOUNTAIN BK DBA GRAN,MT,58601,66145,40551,9451,6081.0
20150630,15749,SECURITY STATE BANK,SD,36155,42008,17967,9059,5695.0
20150630,15751,STATE BANK,MO,30818,34406,16406,3161,2968.0
20150630,15752,FIRST STATE BANK,IL,747594,846737,658034,28170,81704.0
20150630,15759,BANK OF BURLINGTON,CO,63142,69662,18262,22389,6439.0
20150630,15760,CITIZENS NB OF ALBION,IL,256915,324675,207046,8291,46374.0
20150630,15762,FIRST AMERICAN BANK,OK,25919,29159,22192,823,3197.0
20150630,15763,FIRST NB OF NOKOMIS,IL,122273,142982,88432,14325,17005.0
20150630,15767,FIRST SECURITY BANK-HENDRICK,MN,20314,23087,11345,6096,2749.0
20150630,15771,NORTHEAST GEORGIA BANK,GA,377229,422937,206772,46265,39725.0
20150630,15772,MEDIAPOLIS SAVINGS BANK,IA,108446,141201,103394,7954,15127.0
20150630,15774,TILDEN BANK,NE,73977,84912,56798,12422,8479.0
20150630,15776,FIRST FINANCIAL BANK,ND,35105,41273,23875,2082,3811.0
20150630,15778,GRANT COUNTY BANK,OK,65714,75112,21170,11688,9152.0
20150630,15779,FARMERS&MERCHANTS BANK,WI,187093,223465,171730,3896,25409.0
20150630,15784,STOCK EXC BK CALDWELL KS,KS,44726,49964,35373,2274,3608.0
20150630,15787,FIRST STATE BANK,SD,38158,43935,24958,4543,4679.0
20150630,15792,PEOPLES BK OF MONITEAU CNTY,MO,50085,57936,34650,1584,4748.0
20150630,15797,BROADWAY NATIONAL BANK,TX,2747313,3276652,1432713,111335,345151.0
20150630,15799,PREMIER COMMUNITY BANK,WI,234278,267416,164567,20567,27454.0
20150630,15801,FARMERS&MERCHANTS BANK,MS,244798,290943,162020,10672,38663.0
20150630,15804,FIRST STATE BANK OF WABASHA,MN,116339,130711,38268,19770,13938.0
20150630,15807,SIDELL STATE BANK,IL,21850,24205,7464,10932,2319.0
20150630,15808,IOWA STATE BANK,IA,304583,369185,138789,54779,55474.0
20150630,15809,SECURITY STATE BANK&TRUST,TX,688288,834866,436811,32480,115183.0
20150630,15810,FARMERS BANK,AR,38396,43091,10394,11717,4623.0
20150630,15813,BANK OF EARLY,GA,89212,107509,85932,9505,10389.0
20150630,15815,CENTRAL BANK&TRUST CO,KY,1652450,1966857,1461241,214903,208469.0
20150630,15817,BANK OF BENOIT,MS,16007,18012,4385,5115,1947.0
20150630,15820,RED RIVER STATE BANK,MN,38290,44135,37608,3106,5754.0
20150630,15821,BANK OF HILLSBORO,MO,56283,63656,39908,3720,6947.0
20150630,15826,CLAXTON BANK,GA,106892,117874,69785,10522,10634.0
20150630,15830,NORTHWEST BANK&TRUST CO,IA,159865,188474,104391,40936,17691.0
20150630,15839,SECURITY STATE BANK,IA,85686,98284,70338,5730,12477.0
20150630,15847,SUNRISE BANK DAKOTA,SD,54284,60754,29240,6895,6216.0
20150630,15851,SECURITY STATE BANK,IA,79895,103027,42557,3573,12144.0
20150630,15853,FARMERS STATE BANK,KS,22140,24558,12625,7174,1907.0
20150630,15868,COMMUNITY STATE BANK,MI,167211,188461,74968,8734,20905.0
20150630,15871,PEOPLES BANK,MS,336192,387987,145285,18270,38496.0
20150630,15873,MILLEDGEVILLE STATE BANK,IL,85641,115335,74016,3824,12562.0
20150630,15879,JOURDANTON STATE BANK,TX,146024,166191,28706,12611,18173.0
20150630,15880,TWIN LAKES COMMUNITY BANK,AR,90832,109304,95440,2601,10541.0
20150630,15883,DEMOTTE STATE BANK,IN,280160,365758,196186,13578,45255.0
20150630,15898,FIRST STB OF LIVINGSTON,TX,285145,336987,125177,31242,48838.0
20150630,15899,FIRST STATE B&T CO OF LARNED,KS,104216,131584,68187,23733,16433.0
20150630,15904,FOUR COUNTY BANK,GA,52592,60704,42266,3985,7298.0
20150630,15907,COMMUNITY FIRST BANK,NE,89228,101997,69086,4433,9652.0
20150630,15908,UNION STATE BANK,KS,78549,136251,53795,4235,15673.0
20150630,15912,SAVINGS BANK OF DANBURY,CT,684733,893033,750008,19279,91374.0
20150630,15913,FIRST COMMUNITY BANK&TRUST,IL,121720,140856,66830,20195,15991.0
20150630,15916,FIRST STB OF WEST SALEM,IL,14612,17919,5143,5573,3276.0
20150630,15926,S BANK,GA,84132,94374,60078,10302,9558.0
20150630,15928,FARMERS NB OF GRIGGSVILLE,IL,66920,78927,58098,5154,7039.0
20150630,15930,MAXWELL STATE BANK,IA,23022,28576,7751,1351,4211.0
20150630,15932,CITIZENS BANK,SC,343047,392487,230499,65668,40372.0
20150630,15934,CITIZENS BANK,GA,223089,253988,157822,35731,29800.0
20150630,15939,PEOPLES STATE BANK,TX,65494,74170,26228,3877,8608.0
20150630,15945,FOREST PARK NB&T CO,IL,204164,224502,179247,16192,18644.0
20150630,15947,IOWA STATE BANK,IA,266606,309632,231655,6488,26213.0
20150630,15953,GUARANTY BANK&TRUST CO,MS,525010,632482,420722,34718,70683.0
20150630,15966,FULTON SAVINGS BANK,NY,241148,376699,148077,64844,89240.0
20150630,15969,RONDOUT SAVINGS BANK,NY,267758,314175,243335,15499,33465.0
20150630,1596,COMERICA B&T NA,MI,515,52864,0,33802,48803.0
20150630,15970,ULSTER SAVINGS BANK,NY,641470,760301,548092,21939,95349.0
20150630,15975,ONEIDA SAVINGS BANK,NY,744454,849365,391171,47176,94698.0
20150630,15977,PATHFINDER BANK,NY,470914,599871,397531,17210,62442.0
20150630,15987,WALDEN SAVINGS BANK,NY,432847,480488,310663,50510,43747.0
20150630,15990,WATERTOWN SAVINGS BANK,NY,492442,577657,356240,54795,81144.0
20150630,15995,PUTNAM COUNTY SAVINGS BANK,NY,1069010,1200739,723197,73367,110270.0
20150630,1599,FARMERS&MERCHANTS STB BLOOMI,MN,63102,76266,65435,7877,6717.0
20150630,16001,ELMIRA SAVINGS BANK,NY,440596,573008,436174,17407,54180.0
20150630,16004,FIRST NIAGARA BANK NA,NY,28960075,39006753,23193385,529963,4398682.0
20150630,1600,FIRST FARMERS&MERCHANTS STB,MN,71073,87202,55588,3036,12265.0
20150630,16012,DIME SVGS BK WILLIAMSBURGH,NY,3078045,4626794,4288043,67636,471633.0
20150630,16022,NEW YORK COMMUNITY BANK,NY,26075920,44516289,33052986,277978,5461995.0
20150630,16026,RIDGEWOOD SAVINGS BANK,NY,3950494,5128042,2651146,96203,666692.0
20150630,16030,NORTH COUNTRY SAVINGS BANK,NY,185872,239129,195311,15958,32344.0
20150630,16032,RHINEBECK BANK,NY,610029,671805,479539,22205,53788.0
20150630,16039,SAWYER SAVINGS BANK,NY,160390,212555,119665,3546,23713.0
20150630,16040,GENERATIONS BANK,NY,204422,278912,196758,5245,25311.0
20150630,1604,SECURITY BANK USA,MN,109364,127736,107827,2269,11847.0
20150630,16068,APPLE BANK FOR SAVINGS,NY,10337304,11775066,9535676,457499,995231.0
20150630,16075,RAYNE STATE BANK&TRUST CO,LA,323540,366452,254877,12899,36957.0
20150630,16079,YORK STATE BANK,NE,122015,143913,113331,9241,17267.0
20150630,1607,BANK OF ELK RIVER,MN,318816,354012,229452,20000,34480.0
20150630,16082,FIRST&FARMERS BANK,ND,46463,53152,35747,1274,3979.0
20150630,16094,EXCHANGE STATE BANK,IA,37192,45016,22015,2428,3779.0
20150630,1609,FIRST STATE BANK OF WYOMING,MN,137833,164748,59686,7609,26490.0
20150630,160,EXCHANGE BANK,GA,199226,227079,121929,7430,27213.0
20150630,16101,MILFORD BANK,CT,350731,403076,321012,19448,41678.0
20150630,16103,FARMERS BANK OF GREEN CITY,MO,30147,41283,23638,3111,3900.0
20150630,1610,STATE BANK OF FARIBAULT,MN,154116,175590,100768,6554,20584.0
20150630,16110,BUTTE STATE BANK,NE,35439,42136,21906,4367,4899.0
20150630,16111,HIGHLAND BANK,MN,366651,487079,248209,8652,49251.0
20150630,16114,FARMERS STATE BANK&TRUST CO,LA,96704,106834,63575,7416,9834.0
20150630,16116,FARMERS STATE BANK,NE,95880,116552,99369,8682,11448.0
20150630,16119,TRI-PARISH BANK,LA,169800,208950,92578,4040,23450.0
20150630,1611,CARROLL CNTY TR CARROLLTON M,MO,122236,149565,59446,14755,15462.0
20150630,16120,RILEY STB OF RILEY KANSAS,KS,70844,83117,53948,2236,8126.0
20150630,16125,EASTERN COLORADO BANK,CO,265041,343463,233834,6792,35186.0
