CERT,REPDTE,BKCLASS,CALLFORM,DEPUNA,DEPUNINS,ACTEVT
26891,20170331,SM,41,0,19032,
26906,20170331,SM,41,0,233102,810
26911,20170331,NM,41,0,20813,
26912,20170331,NM,41,0,128591,
26916,20170331,SM,51,,136381,
2691,20170331,N,51,,99133,
26922,20170331,SI,51,,62862,
26941,20170331,NM,51,,3790,
26944,20170331,SM,51,,42269,
26955,20170331,NM,51,,75465,
2695,20170331,N,51,,37308,
26960,20170331,NM,51,,173,
26962,20170331,NM,41,468604,468604,
26967,20170331,NM,51,,52460,
2698,20170331,N,51,,7491,
2700,20170331,N,51,,143260,810
27010,20170331,NM,51,,1452,
27015,20170331,SB,41,0,48122,
27026,20170331,N,41,0,10295,
27043,20170331,SM,51,,11109,
27045,20170331,SM,51,,63151,
27046,20170331,N,41,0,182262,
2704,20170331,N,51,,41094,
27052,20170331,SM,41,209730,209730,810
27053,20170331,NM,51,,622,
27054,20170331,NM,31,622187,622187,
27055,20170331,NM,51,,13273,
27074,20170331,NM,51,,158684,811
27078,20170331,NM,41,0,319075,
27086,20170331,NM,41,0,38178,
27089,20170331,NM,41,655096,655096,
2708,20170331,N,51,,22447,
27102,20170331,NC,41,0,0,
2710,20170331,NM,41,0,51286,
27118,20170331,NM,51,,35705,
27119,20170331,NM,51,,80157,
2711,20170331,NM,41,308414,308414,
27120,20170331,NC,41,0,0,
27125,20170331,SM,41,987725,987725,810
27132,20170331,SM,41,0,244041,
27139,20170331,NM,51,,43988,
27153,20170331,SB,51,,1800,
2718,20170331,SM,51,,75085,
27201,20170331,NM,41,0,4791,
27205,20170331,NM,41,0,34968,
2720,20170331,SM,41,596000,596000,
27210,20170331,SM,41,680447,680447,810
27211,20170331,NM,41,0,62360,
27219,20170331,SM,51,,4296,
2721,20170331,NM,41,0,22921,810
27226,20170331,NM,51,,81761,
27233,20170331,NM,41,0,27651,
27235,20170331,NM,41,517907,517907,
27237,20170331,NM,41,1346329,1346329,810
27238,20170331,SI,51,,136216,
2723,20170331,N,51,,19174,
27244,20170331,NM,41,437564,437564,
27254,20170331,NM,51,,50014,
2725,20170331,N,51,,56401,
27267,20170331,NM,41,0,117920,810
27269,20170331,SI,41,0,26792,
27280,20170331,NM,41,0,58276,
27286,20170331,NM,41,0,94570,
27290,20170331,N,41,0,135585,
27314,20170331,SB,41,6956797,6956797,
27330,20170331,SM,41,0,376891,
27332,20170331,NM,41,1133412,1133412,
27334,20170331,N,41,10175128,10175128,
2733,20170331,SM,51,,11041,
27351,20170331,SM,51,,56797,
2735,20170331,N,51,,10284,
27362,20170331,NM,41,0,123461,
27381,20170331,NM,51,,178845,
27385,20170331,SI,51,,8286,
27389,20170331,N,41,343525,343525,
2738,20170331,N,51,,48603,
27394,20170331,NM,41,0,220184,810
27398,20170331,NM,51,,10399,
27408,20170331,NM,41,773378,773378,
27409,20170331,NM,51,,37798,
2740,20170331,N,51,,127373,
27417,20170331,SB,51,,7459,
27471,20170331,NM,31,326912,326912,
27476,20170331,NM,41,1160787,1160787,810
27477,20170331,N,51,,1788,
27479,20170331,NC,51,,0,
27496,20170331,NM,51,,32314,
27499,20170331,NM,41,0,0,
27503,20170331,NM,51,,128114,
27506,20170331,NM,51,,8273,
2750,20170331,N,51,,18524,810
27510,20170331,NM,51,,78510,
27518,20170331,SM,51,,1166,
2753,20170331,N,51,,25542,
2754,20170331,N,51,,8920,
27552,20170331,NM,41,162822,162822,810
27556,20170331,NM,51,,47633,
27560,20170331,NM,51,,9649,
27567,20170331,SI,51,,2273,
27572,20170331,N,51,,202902,
27575,20170331,NM,51,,251,
27589,20170331,SM,31,940815,940815,
27599,20170331,NM,41,262879,262879,810
2759,20170331,NM,51,,38368,
275,20170331,NM,51,,12366,
27601,20170331,NM,41,0,107953,810
27614,20170331,NM,41,951356,951356,
27619,20170331,SB,51,,51147,
27643,20170331,SB,51,,10177,
27654,20170331,SB,51,,69463,
2765,20170331,NM,51,,14782,
27664,20170331,SB,51,,13594,
27677,20170331,SM,41,221525,221525,810
27678,20170331,SI,51,,32397,
2767,20170331,N,51,,39212,
27683,20170331,SB,51,,14467,
27685,20170331,SI,51,,805,
27686,20170331,SI,51,,39712,
27697,20170331,SB,41,0,14406,
2769,20170331,N,51,,21078,
27704,20170331,SB,51,,10590,
27711,20170331,SI,51,,8429,
27716,20170331,SB,51,,1217,
27723,20170331,SI,41,0,4997,
27727,20170331,SB,41,0,5540,
27742,20170331,SI,51,,10797,
27744,20170331,NM,41,259325,259325,
27752,20170331,SL,51,,56,
27757,20170331,SI,41,0,40620,
27760,20170331,SI,41,0,8260,
27763,20170331,SI,51,,24175,
27767,20170331,SB,51,,3840,810
27774,20170331,SB,41,127423,127423,
2777,20170331,NM,41,0,96502,
27799,20170331,SI,41,0,21528,
2779,20170331,N,51,,15794,
27806,20170331,SB,51,,4814,
27811,20170331,SM,41,566131,566131,
27824,20170331,SL,51,,25752,
27831,20170331,SB,51,,16408,
27841,20170331,SB,51,,61,
27847,20170331,SI,51,,349,
2784,20170331,NM,41,0,29758,
27861,20170331,SB,41,0,202486,
2786,20170331,N,51,,9401,
27872,20170331,SB,41,0,172209,
27877,20170331,SB,51,,578,
2787,20170331,NM,51,,7400,
27884,20170331,SB,41,0,28409,
27897,20170331,SI,51,,162,
27898,20170331,SB,51,,1308,
27909,20170331,SB,51,,5835,
27910,20170331,SB,51,,6354,
27918,20170331,SB,51,,9416,
27932,20170331,SB,51,,31655,
27943,20170331,SI,51,,63712,
2794,20170331,N,51,,3629,
27955,20170331,NM,51,,11766,
27965,20170331,SB,51,,20991,
27968,20170331,SL,41,0,19125,
27969,20170331,SB,51,,4020,
27981,20170331,SB,41,626633,626633,
27989,20170331,SB,51,,16113,810
27993,20170331,SB,51,,4025,
27998,20170331,SB,51,,110936,
28035,20170331,SB,41,0,10402,
2804,20170331,N,41,0,18296,
2805,20170331,NM,41,0,13362,
28060,20170331,SB,41,0,9843,
28063,20170331,SB,41,0,3723,
28068,20170331,SI,51,,33446,810
28080,20170331,SL,51,,19098,
28085,20170331,SI,51,,223,
28088,20170331,N,41,1327283,1327283,
28094,20170331,N,41,306960,306960,810
28100,20170331,SM,41,9089333,9089333,810
28103,20170331,SB,51,,3523,
28105,20170331,N,51,,45777,
28116,20170331,SI,41,364206,364206,
28151,20170331,NM,51,,42032,820
28155,20170331,SM,51,,29698,
28157,20170331,SL,51,,1304,
28167,20170331,SM,41,0,14298,
28178,20170331,SI,41,1189977,1189977,
28186,20170331,SI,51,,7190,
28191,20170331,SI,51,,13147,
281,20170331,NM,41,0,12200,
28208,20170331,SB,51,,25218,
28211,20170331,SI,51,,39510,
28213,20170331,SB,51,,23536,
28217,20170331,SB,51,,1617,
28222,20170331,SI,51,,9565,
28246,20170331,SB,51,,2556,
2824,20170331,NM,51,,51109,
28262,20170331,SI,41,249250,249250,810
28263,20170331,N,51,,77848,
28266,20170331,SI,51,,620,
28277,20170331,SB,41,0,5924,
28288,20170331,SB,51,,1282,
2828,20170331,NM,51,,17119,810
2829,20170331,NM,41,0,58044,
28302,20170331,SB,51,,2258,
28314,20170331,SI,51,,1921,
28315,20170331,SL,51,,6356,
28316,20170331,SI,51,,61313,
2832,20170331,NM,51,,112435,
28330,20170331,N,31,1178727,1178727,
28332,20170331,SM,41,222855,222855,810
28346,20170331,SB,41,0,4408,820
28348,20170331,SI,51,,30199,
28349,20170331,SB,51,,5221,
28359,20170331,SB,41,842568,842568,810
28362,20170331,NM,41,0,181262,810
28368,20170331,SB,41,0,22277,
28369,20170331,SB,51,,1493,
28379,20170331,SB,51,,5143,
28380,20170331,SM,41,0,270658,
28384,20170331,SB,51,,1237,
2838,20170331,NM,41,0,23746,
28390,20170331,SB,51,,250,
28396,20170331,NM,41,0,66286,
28400,20170331,SB,41,0,78680,
28401,20170331,SI,51,,11398,
28405,20170331,SI,41,0,115646,
28407,20170331,SB,41,0,2382,
28425,20170331,SB,51,,3475,
28445,20170331,SB,51,,15758,
28453,20170331,SI,41,0,142815,
28454,20170331,SI,41,0,57573,
28463,20170331,SI,51,,4675,
28471,20170331,SI,41,0,17910,
28478,20170331,SB,51,,4171,
28480,20170331,SL,51,,854,
28481,20170331,SB,51,,24629,
28489,20170331,NM,41,2196614,2196614,810
284,20170331,NM,41,0,10354,
28507,20170331,SB,51,,4426,
2850,20170331,NM,51,,64039,
28513,20170331,SI,41,44471,44471,
28515,20170331,SI,51,,75108,
28530,20170331,SI,41,0,56002,
28533,20170331,N,51,,94630,810
28543,20170331,NM,41,0,1768,
28554,20170331,SB,51,,6756,
28555,20170331,SI,41,0,2014,
28567,20170331,SI,51,,5430,
28585,20170331,SB,51,,7621,
28589,20170331,SB,51,,44524,810
28593,20170331,SI,51,,55512,810
28599,20170331,SI,51,,26656,
28611,20170331,SI,41,0,939,
28614,20170331,SI,41,0,14650,
28631,20170331,SB,41,0,10858,
28633,20170331,SB,41,72523,72523,
28635,20170331,NM,51,,5789,
28637,20170331,SB,51,,631,
28652,20170331,SB,51,,1542,
28663,20170331,SL,51,,858,
28667,20170331,SB,51,,11423,
28670,20170331,NM,41,0,165029,
28677,20170331,SI,51,,2085,
28679,20170331,SB,41,190302,190302,810
28684,20170331,SB,51,,8509,
28701,20170331,SI,41,0,42635,
28703,20170331,SL,51,,4157,
28706,20170331,SB,51,,72605,
28708,20170331,SI,51,,10989,
28710,20170331,SB,41,708763,708763,810
28712,20170331,SB,51,,13232,
28722,20170331,SB,51,,0,
28723,20170331,SI,51,,0,
28724,20170331,SB,41,0,12621,
28729,20170331,SI,51,,10372,810
28735,20170331,SB,51,,15712,
28747,20170331,SI,41,0,15366,
28761,20170331,SM,51,,17260,
28765,20170331,SB,41,607977,607977,
28769,20170331,SB,51,,22738,
28774,20170331,SB,51,,1595,
28776,20170331,SL,51,,540,
28778,20170331,SL,51,,25753,
28780,20170331,SB,51,,8954,
28788,20170331,SI,51,,214084,
28790,20170331,SI,41,0,6832,
28793,20170331,SI,51,,12599,810
287,20170331,NM,41,0,88445,
28805,20170331,SB,51,,3843,
28807,20170331,SI,51,,35119,
28808,20170331,N,41,131736,131736,
28812,20170331,N,51,,7389,
28818,20170331,SI,51,,95038,
28834,20170331,SB,41,903927,903927,
28836,20170331,SI,41,0,69046,
28837,20170331,SI,51,,22092,
28841,20170331,SI,51,,13865,
28845,20170331,SB,41,0,80385,
28859,20170331,SB,51,,18829,
28860,20170331,SL,51,,12712,
28865,20170331,SB,51,,59750,
28866,20170331,SI,41,486000,486000,
28868,20170331,SI,41,0,4885,
28870,20170331,SB,51,,14513,810
28892,20170331,SI,41,6219330,6219330,810
28894,20170331,SB,51,,33617,
288,20170331,NM,41,0,5351,
28905,20170331,SM,41,0,116781,
28908,20170331,SI,51,,7765,
28914,20170331,SB,51,,37929,
28918,20170331,SB,51,,84817,
28924,20170331,SB,41,0,23552,
28925,20170331,SI,51,,18981,
28930,20170331,SM,51,,28900,810
28934,20170331,SB,41,0,26697,
28942,20170331,SB,51,,26094,
28949,20170331,SB,51,,2110,
28963,20170331,SI,51,,10638,
28983,20170331,SB,41,0,2665,
28989,20170331,SB,41,0,9079,
289,20170331,NM,51,,25027,
29005,20170331,SB,51,,142,
29009,20170331,SI,51,,24072,
29011,20170331,SI,51,,21828,
29012,20170331,NM,41,671381,671381,
29024,20170331,SI,51,,15674,
29035,20170331,SB,51,,17655,
29042,20170331,SB,51,,106769,
29047,20170331,SB,51,,18038,810
29049,20170331,SB,51,,403,
29056,20170331,NM,41,0,39902,
29058,20170331,NM,41,127347,127347,
29059,20170331,SB,51,,3139,
29061,20170331,SI,51,,1279,
29065,20170331,SB,51,,685,
29066,20170331,SL,51,,11605,
29085,20170331,N,51,,54098,
29087,20170331,SB,51,,60892,
29089,20170331,SB,51,,33925,
29090,20170331,SB,51,,15438,
29093,20170331,SM,51,,7221,
29120,20170331,SB,51,,28077,820
29121,20170331,SI,51,,4688,
29135,20170331,SB,51,,5153,
29140,20170331,SB,51,,46825,
29141,20170331,NM,41,0,15845,810
29143,20170331,SL,51,,884,
29147,20170331,SI,51,,124480,
29164,20170331,SB,51,,4356,
29170,20170331,SI,41,0,8158,
29172,20170331,SB,41,0,897,
29173,20170331,SB,51,,2246,
29177,20170331,SM,51,,46750,
29186,20170331,SI,51,,817,
29188,20170331,SB,51,,12613,
291,20170331,NM,51,,16663,
29206,20170331,SI,41,0,8996,
29208,20170331,SI,51,,10185,
29209,20170331,SI,41,2653004,2653004,810
29224,20170331,SM,51,,10101,
29227,20170331,SI,41,0,22906,810
29231,20170331,SB,51,,16210,
29238,20170331,SB,51,,1668,
29241,20170331,SB,51,,4515,
29268,20170331,SB,51,,391,
29281,20170331,SI,51,,2926,
29293,20170331,SB,41,0,36089,
29294,20170331,SB,51,,13359,
292,20170331,SM,51,,129539,810
29313,20170331,SB,51,,7781,
29323,20170331,SB,41,0,1773,
29331,20170331,SB,51,,22755,
29332,20170331,NM,51,,26913,
29345,20170331,SB,51,,18983,
29357,20170331,SB,41,0,5274,
29379,20170331,SB,51,,51,
29384,20170331,SB,51,,12070,
29399,20170331,SB,41,0,3654,
29426,20170331,SB,41,0,2479,
29430,20170331,SI,51,,9841,
29439,20170331,SB,41,0,20440,
29449,20170331,SB,51,,4213,
2945,20170331,NM,51,,30464,
29471,20170331,SI,51,,1954,
29476,20170331,SB,51,,32808,810
29485,20170331,SI,41,0,386,
29486,20170331,SB,51,,444,
29488,20170331,SB,41,131055,131055,
29490,20170331,SB,51,,35,
29495,20170331,SB,51,,2873,
29496,20170331,SB,51,,7065,
29501,20170331,SB,41,0,0,
29510,20170331,SB,51,,11399,
29517,20170331,SB,51,,8202,
29520,20170331,SI,41,140880,140880,
29521,20170331,SB,41,0,3568,
29523,20170331,SI,41,0,221148,
29532,20170331,SI,41,0,84,
29535,20170331,SI,51,,12791,
29537,20170331,SB,51,,67948,
29546,20170331,NM,41,45050,45050,
29548,20170331,NM,41,0,57192,
29566,20170331,SB,41,0,150401,810
29571,20170331,SL,51,,5489,
29577,20170331,SB,51,,2941,
29578,20170331,SB,51,,8267,
29582,20170331,SB,51,,1715,
29597,20170331,SB,51,,18199,810
29613,20170331,SB,51,,28410,
29617,20170331,SB,41,0,1423,
29620,20170331,SB,51,,118094,
29624,20170331,SB,51,,29523,
29627,20170331,SB,51,,0,
29632,20170331,SB,41,0,68109,
29636,20170331,SB,51,,2985,
29637,20170331,SB,51,,23291,
29645,20170331,SI,51,,5954,
29646,20170331,SB,51,,289,
29657,20170331,SI,51,,46739,
29661,20170331,SB,51,,1585,
29663,20170331,SI,51,,71659,
29670,20170331,SB,41,0,76226,
29672,20170331,SB,51,,52419,
29675,20170331,SB,51,,49873,
29676,20170331,SL,41,0,5572,
29677,20170331,SI,51,,4318,
29679,20170331,SB,51,,20882,
29683,20170331,SB,41,225691,225691,
29685,20170331,SB,51,,953,
29690,20170331,NM,51,,59864,
29691,20170331,SI,41,0,2226,
29692,20170331,SB,51,,5360,
29695,20170331,SI,51,,13244,
29696,20170331,SM,51,,10627,
296,20170331,NM,51,,16133,
29700,20170331,SB,41,0,47727,
29703,20170331,SB,51,,2466,
29705,20170331,SB,51,,12551,
29708,20170331,SB,41,97831,97831,810
29710,20170331,SB,41,0,9833,
29731,20170331,NM,41,0,4017,
29742,20170331,SM,41,0,12537,
29743,20170331,SB,51,,10850,
29744,20170331,SB,51,,30856,
29745,20170331,SI,51,,3893,
29749,20170331,SB,41,0,13229,
29755,20170331,SM,41,0,69633,
29764,20170331,NM,51,,2836,
29771,20170331,SI,51,,56852,
29772,20170331,SB,51,,20406,
29774,20170331,SB,41,0,2770,
29782,20170331,SI,51,,94118,
29783,20170331,SM,51,,19078,
29786,20170331,NM,51,,45667,
29787,20170331,N,41,0,47510,
297,20170331,SM,51,,6074,
29800,20170331,SI,51,,30813,
29804,20170331,SB,51,,21219,
29805,20170331,SB,41,1862050,1862050,
29809,20170331,SI,51,,22334,810
29813,20170331,SL,51,,6263,
29829,20170331,NM,51,,100574,
29831,20170331,SI,41,0,20709,
29835,20170331,SB,51,,11503,
29838,20170331,SB,51,,17605,
29839,20170331,NM,51,,60025,
29842,20170331,SM,51,,39630,
29845,20170331,SB,41,535104,535104,810
29846,20170331,SB,41,0,17187,
29847,20170331,SL,51,,23182,
29857,20170331,SB,51,,254,
29858,20170331,SI,51,,5312,
29874,20170331,SB,51,,32272,
29875,20170331,SI,51,,67628,
29877,20170331,SB,51,,47170,810
29878,20170331,NM,51,,39945,
2987,20170331,N,51,,127292,
29881,20170331,SB,41,0,42616,
29899,20170331,SL,51,,1381,
29901,20170331,SI,51,,3068,810
29904,20170331,SB,51,,20903,
29907,20170331,NM,51,,55440,
29910,20170331,SB,51,,4795,
29922,20170331,SB,41,146288,146288,
29926,20170331,SB,51,,21697,
29930,20170331,SI,51,,10037,
29933,20170331,SB,51,,6763,
29937,20170331,SB,51,,5454,
29941,20170331,SI,51,,81655,
29950,20170331,N,31,23326068,23326068,
29961,20170331,SM,51,,139853,
29962,20170331,SB,41,0,4797,
29966,20170331,SL,51,,133,
29967,20170331,SI,51,,175,
29975,20170331,SI,51,,11959,
29980,20170331,SB,51,,2070,
29981,20170331,SB,41,0,27722,
29986,20170331,SI,51,,445,
29988,20170331,SB,51,,10880,
29995,20170331,SI,51,,27567,
29999,20170331,SB,51,,1233,
30003,20170331,SB,41,13010,13010,
30011,20170331,SI,41,0,45575,810
30012,20170331,SB,41,235655,235655,
30022,20170331,SI,41,0,99873,
30031,20170331,SI,51,,2413,
30039,20170331,SI,51,,67017,810
30043,20170331,SI,51,,1639,
30052,20170331,SI,41,116991,116991,
30056,20170331,SI,51,,9180,
30058,20170331,SB,51,,32824,
30065,20170331,SL,51,,0,
30067,20170331,SM,41,0,3900,
30072,20170331,SI,41,0,7592,
30076,20170331,SL,41,202198,202198,
30084,20170331,SL,41,0,5392,
30085,20170331,SI,51,,26692,
30090,20170331,NM,51,,227817,
30099,20170331,SI,41,0,26292,
30103,20170331,SI,41,0,3282,
30111,20170331,SB,51,,41469,810
30117,20170331,SI,41,0,67412,
30119,20170331,SI,41,0,3320,810
30121,20170331,SI,51,,2436,
30125,20170331,SB,41,265000,265000,
30126,20170331,SB,51,,7144,
30128,20170331,SI,51,,2618,
30133,20170331,SB,51,,17736,
3014,20170331,N,51,,103920,
30150,20170331,SB,51,,10225,
30152,20170331,SI,51,,1970,
30154,20170331,SI,41,0,10157,
30155,20170331,SB,51,,17301,
30166,20170331,NM,41,0,14213,
30167,20170331,SB,51,,49707,
30176,20170331,SL,41,0,517,
3017,20170331,SM,41,0,17211,
30182,20170331,SM,51,,67951,
30183,20170331,SL,41,0,8819,
3018,20170331,N,51,,368,
3019,20170331,NM,51,,9098,
30219,20170331,SI,51,,26239,
30220,20170331,N,51,,29310,810
30241,20170331,SI,51,,6,
30248,20170331,SI,41,0,17480,
30260,20170331,SI,51,,18061,
30270,20170331,SI,51,,10187,
30291,20170331,SI,41,0,3487,
3029,20170331,N,41,0,17508,810
30303,20170331,SB,41,80338,80338,
30306,20170331,SB,51,,47906,
30313,20170331,SI,51,,11614,
30315,20170331,SB,51,,35659,
3031,20170331,NM,51,,16134,
30332,20170331,SI,41,0,6082,
30337,20170331,N,41,6504793,6504793,810
30339,20170331,SB,41,0,12045,
3034,20170331,N,41,0,64463,
30350,20170331,SB,41,0,28481,
30357,20170331,SI,51,,4475,
30358,20170331,SB,41,0,505,
30364,20170331,NM,51,,7829,
30367,20170331,SI,41,0,62224,
30387,20170331,NM,31,1853535,1853535,
30388,20170331,SL,51,,5572,
30394,20170331,SB,41,0,80880,
30395,20170331,SB,51,,1755,
30397,20170331,SB,41,0,43914,
303,20170331,NM,51,,23524,810
30401,20170331,SI,41,368598,368598,
30402,20170331,SI,51,,20493,
30422,20170331,SB,51,,22607,810
30428,20170331,SI,51,,64655,
30429,20170331,SB,51,,11889,
30431,20170331,SI,41,0,8415,
30433,20170331,SB,51,,5902,
30434,20170331,SI,51,,7584,
30439,20170331,SL,51,,4023,
30441,20170331,SB,51,,194333,
30447,20170331,SL,51,,1775,
30464,20170331,SI,51,,41206,
30470,20170331,SI,41,279724,279724,
3047,20170331,N,51,,5022,
30492,20170331,SB,41,0,600,
304,20170331,NM,51,,7644,
30516,20170331,SI,51,,7831,810
30519,20170331,SB,41,0,11497,
30526,20170331,SL,51,,0,
30530,20170331,SB,51,,36006,
30544,20170331,SI,51,,80198,
30547,20170331,SL,51,,519,
30551,20170331,SB,41,0,3434,
30570,20170331,SB,51,,14534,
30585,20170331,SI,41,0,4542,
30595,20170331,SM,51,,18871,
30615,20170331,SB,51,,4099,
30618,20170331,SI,51,,279,
30619,20170331,SI,51,,908,
30637,20170331,SI,51,,9958,
3063,20170331,N,51,,30183,
30656,20170331,SI,41,0,1565,
30664,20170331,SB,51,,9181,
3066,20170331,N,41,1725257,1725257,810
3067,20170331,N,51,,128497,
30680,20170331,SB,51,,10164,
30688,20170331,SL,51,,11724,
30692,20170331,SL,31,0,21255,
30698,20170331,NM,51,,76074,
306,20170331,NM,51,,72743,
30704,20170331,SI,51,,144369,
30707,20170331,SL,51,,8790,
30720,20170331,SB,41,159780,159780,810
30722,20170331,SB,51,,27333,
30744,20170331,SI,41,0,1147,820
30746,20170331,SB,41,3559732,3559732,810
30750,20170331,SB,51,,238673,810
3075,20170331,N,51,,40777,
3076,20170331,NM,41,741751,741751,810
30776,20170331,SB,41,74684,74684,
30788,20170331,NM,41,1729144,1729144,810
3078,20170331,N,51,,15098,
3079,20170331,N,51,,13143,
307,20170331,NM,51,,13170,
30812,20170331,SB,51,,18715,
30817,20170331,SM,51,,61183,
30819,20170331,SI,51,,22998,810
30836,20170331,SM,41,363792,363792,
30846,20170331,NM,41,0,73242,
30864,20170331,SI,51,,32974,
3086,20170331,SI,51,,61605,
30878,20170331,SL,51,,3069,
30879,20170331,SB,41,191517,191517,
3087,20170331,N,51,,32353,
30889,20170331,SL,51,,5734,
30895,20170331,SB,41,585985,585985,
30903,20170331,NM,41,314680,314680,
3091,20170331,N,51,,114596,
30943,20170331,SB,51,,1718,
30953,20170331,SB,41,185604,185604,
30954,20170331,SI,41,0,3078,
3095,20170331,N,51,,94516,
30969,20170331,SB,51,,4919,
30976,20170331,SL,51,,9896,
30985,20170331,SB,51,,41397,810
30987,20170331,SL,41,0,8269,
3098,20170331,N,51,,14941,
30996,20170331,SB,41,16080,16080,
3099,20170331,N,41,0,181221,
31028,20170331,SB,51,,25520,
3103,20170331,N,51,,99940,
31043,20170331,SI,51,,85451,
31077,20170331,SB,51,,28433,
31083,20170331,SB,51,,5200,
31084,20170331,NM,41,0,148026,
31089,20170331,SB,51,,1463,
