CERT,NAME,date,Outcome status,history_eligible,exclusion_reason
28478,FARMERS&MECHANICS FSB,2024-06-30,Usable adjacent outcome,True,Eligible
28478,FARMERS&MECHANICS FSB,2024-09-30,Usable adjacent outcome,True,Eligible
28480,COLUMBIA SAVINGS&LOAN ASSN,2024-03-31,Usable adjacent outcome,True,Eligible
28480,COLUMBIA SAVINGS&LOAN ASSN,2024-06-30,Usable adjacent outcome,True,Eligible
28480,COLUMBIA SAVINGS&LOAN ASSN,2024-09-30,Usable adjacent outcome,True,Eligible
28481,COLONIAL FSB,2024-03-31,Usable adjacent outcome,True,Eligible
28481,COLONIAL FSB,2024-06-30,Usable adjacent outcome,True,Eligible
28481,COLONIAL FSB,2024-09-30,Usable adjacent outcome,True,Eligible
28489,BANNER BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28489,BANNER BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28489,BANNER BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28507,ARGENTINE FEDERAL SAVINGS,2024-03-31,Usable adjacent outcome,True,Eligible
28507,ARGENTINE FEDERAL SAVINGS,2024-06-30,Usable adjacent outcome,True,Eligible
28507,ARGENTINE FEDERAL SAVINGS,2024-09-30,Usable adjacent outcome,True,Eligible
28513,WATERSTONE BANK SSB,2024-03-31,Usable adjacent outcome,True,Eligible
28513,WATERSTONE BANK SSB,2024-06-30,Usable adjacent outcome,True,Eligible
28513,WATERSTONE BANK SSB,2024-09-30,Usable adjacent outcome,True,Eligible
28515,TRUSTTEXAS BANK SSB,2024-03-31,Usable adjacent outcome,True,Eligible
28515,TRUSTTEXAS BANK SSB,2024-06-30,Usable adjacent outcome,True,Eligible
28515,TRUSTTEXAS BANK SSB,2024-09-30,Usable adjacent outcome,True,Eligible
28530,FORWARD BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28530,FORWARD BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28530,FORWARD BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28533,FIRST BANK RICHMOND,2024-03-31,Usable adjacent outcome,True,Eligible
28533,FIRST BANK RICHMOND,2024-06-30,Usable adjacent outcome,True,Eligible
28533,FIRST BANK RICHMOND,2024-09-30,Usable adjacent outcome,True,Eligible
28543,CUSTER FEDERAL STATE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28543,CUSTER FEDERAL STATE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28543,CUSTER FEDERAL STATE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28555,VALLEY CENTRAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28555,VALLEY CENTRAL BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28555,VALLEY CENTRAL BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28585,MAPLE CITY SAVINGS BANK FSB,2024-03-31,Usable adjacent outcome,True,Eligible
28585,MAPLE CITY SAVINGS BANK FSB,2024-06-30,Usable adjacent outcome,True,Eligible
28585,MAPLE CITY SAVINGS BANK FSB,2024-09-30,Usable adjacent outcome,True,Eligible
28593,STURGIS BANK&TRUST CO,2024-03-31,Usable adjacent outcome,True,Eligible
28593,STURGIS BANK&TRUST CO,2024-06-30,Usable adjacent outcome,True,Eligible
28593,STURGIS BANK&TRUST CO,2024-09-30,Usable adjacent outcome,True,Eligible
28599,OLYMPIA FS&LA,2024-03-31,Usable adjacent outcome,True,Eligible
28599,OLYMPIA FS&LA,2024-06-30,Usable adjacent outcome,True,Eligible
28599,OLYMPIA FS&LA,2024-09-30,Usable adjacent outcome,True,Eligible
28611,PULASKI SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28611,PULASKI SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28611,PULASKI SAVINGS BANK,2024-09-30,No later report in snapshot,True,Eligible
28614,EQUITABLE BANK SSB,2024-03-31,Usable adjacent outcome,True,Eligible
28614,EQUITABLE BANK SSB,2024-06-30,Usable adjacent outcome,True,Eligible
28614,EQUITABLE BANK SSB,2024-09-30,Usable adjacent outcome,True,Eligible
28635,FIRST FEDERAL S&L BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28635,FIRST FEDERAL S&L BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28635,FIRST FEDERAL S&L BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28637,MILTON SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28637,MILTON SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28637,MILTON SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28652,FAIRVIEW SAVINGS&LOAN ASSN,2024-03-31,Usable adjacent outcome,True,Eligible
28652,FAIRVIEW SAVINGS&LOAN ASSN,2024-06-30,Usable adjacent outcome,True,Eligible
28652,FAIRVIEW SAVINGS&LOAN ASSN,2024-09-30,Usable adjacent outcome,True,Eligible
28663,BROOKVILLE BLDG&SVG ASSN,2024-03-31,Usable adjacent outcome,True,Eligible
28663,BROOKVILLE BLDG&SVG ASSN,2024-06-30,Usable adjacent outcome,True,Eligible
28663,BROOKVILLE BLDG&SVG ASSN,2024-09-30,Usable adjacent outcome,True,Eligible
28667,HOMESTEAD SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28667,HOMESTEAD SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28667,HOMESTEAD SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28677,CONNEAUT SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28677,CONNEAUT SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28677,CONNEAUT SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28679,NORTH SHORE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28679,NORTH SHORE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28679,NORTH SHORE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28701,AMBLER SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28701,AMBLER SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28701,AMBLER SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28703,VERSAILLES SAVINGS&LOAN CO,2024-03-31,Usable adjacent outcome,True,Eligible
28703,VERSAILLES SAVINGS&LOAN CO,2024-06-30,Usable adjacent outcome,True,Eligible
28703,VERSAILLES SAVINGS&LOAN CO,2024-09-30,Usable adjacent outcome,True,Eligible
28706,FIRST FS&LA OF GREENE CO,2024-03-31,Usable adjacent outcome,True,Eligible
28706,FIRST FS&LA OF GREENE CO,2024-06-30,Usable adjacent outcome,True,Eligible
28706,FIRST FS&LA OF GREENE CO,2024-09-30,Usable adjacent outcome,True,Eligible
28708,GSL SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28708,GSL SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28708,GSL SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28710,NORTHFIELD BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28710,NORTHFIELD BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28710,NORTHFIELD BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28712,FIRST FS OF MIDDLETOWN,2024-03-31,Usable adjacent outcome,True,Eligible
28712,FIRST FS OF MIDDLETOWN,2024-06-30,Usable adjacent outcome,True,Eligible
28712,FIRST FS OF MIDDLETOWN,2024-09-30,Usable adjacent outcome,True,Eligible
28722,KENTLAND FS&LA,2024-03-31,Usable adjacent outcome,True,Eligible
28722,KENTLAND FS&LA,2024-06-30,Usable adjacent outcome,True,Eligible
28722,KENTLAND FS&LA,2024-09-30,Usable adjacent outcome,True,Eligible
28729,ASCENDIA BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28729,ASCENDIA BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28729,ASCENDIA BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28735,GOLDEN BELT BANK FSA,2024-03-31,Usable adjacent outcome,True,Eligible
28735,GOLDEN BELT BANK FSA,2024-06-30,Usable adjacent outcome,True,Eligible
28735,GOLDEN BELT BANK FSA,2024-09-30,Usable adjacent outcome,True,Eligible
28747,HOYNE SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28747,HOYNE SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28747,HOYNE SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28765,KEARNY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28765,KEARNY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28765,KEARNY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28769,FIRST FSB OF ANGOLA,2024-03-31,Usable adjacent outcome,True,Eligible
28769,FIRST FSB OF ANGOLA,2024-06-30,Usable adjacent outcome,True,Eligible
28769,FIRST FSB OF ANGOLA,2024-09-30,Usable adjacent outcome,True,Eligible
28778,SOMERSET REGAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28778,SOMERSET REGAL BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28778,SOMERSET REGAL BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28780,ARUNDEL FEDERAL SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28780,ARUNDEL FEDERAL SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28780,ARUNDEL FEDERAL SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28788,STURDY SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28788,STURDY SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28788,STURDY SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28790,SUPERIOR SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28790,SUPERIOR SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28790,SUPERIOR SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28793,SHARON BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28793,SHARON BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28793,SHARON BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28805,SUNNYSIDE FS&LA OF IRVINGTON,2024-03-31,Usable adjacent outcome,True,Eligible
28805,SUNNYSIDE FS&LA OF IRVINGTON,2024-06-30,Usable adjacent outcome,True,Eligible
28805,SUNNYSIDE FS&LA OF IRVINGTON,2024-09-30,Usable adjacent outcome,True,Eligible
28808,BANKFINANCIAL NATIONAL ASSN,2024-03-31,Usable adjacent outcome,True,Eligible
28808,BANKFINANCIAL NATIONAL ASSN,2024-06-30,Usable adjacent outcome,True,Eligible
28808,BANKFINANCIAL NATIONAL ASSN,2024-09-30,Usable adjacent outcome,True,Eligible
28812,ARMOR BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28812,ARMOR BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28812,ARMOR BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28818,CREST SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28818,CREST SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28818,CREST SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28834,COLUMBIA BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28834,COLUMBIA BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28834,COLUMBIA BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28836,UNITED SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28836,UNITED SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28836,UNITED SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28837,BRATTLEBORO S&LA,2024-03-31,Usable adjacent outcome,True,Eligible
28837,BRATTLEBORO S&LA,2024-06-30,Usable adjacent outcome,True,Eligible
28837,BRATTLEBORO S&LA,2024-09-30,Usable adjacent outcome,True,Eligible
28841,COMMUNITY SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28841,COMMUNITY SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28841,COMMUNITY SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28845,FIRST FSB OF TWIN FALLS,2024-03-31,Usable adjacent outcome,True,Eligible
28845,FIRST FSB OF TWIN FALLS,2024-06-30,Usable adjacent outcome,True,Eligible
28845,FIRST FSB OF TWIN FALLS,2024-09-30,Usable adjacent outcome,True,Eligible
28859,FIRST PIEDMONT FS&LA GAFFNEY,2024-03-31,Usable adjacent outcome,True,Eligible
28859,FIRST PIEDMONT FS&LA GAFFNEY,2024-06-30,Usable adjacent outcome,True,Eligible
28859,FIRST PIEDMONT FS&LA GAFFNEY,2024-09-30,Usable adjacent outcome,True,Eligible
28860,CENTURY SAVINGS&LOAN ASSN,2024-03-31,Usable adjacent outcome,True,Eligible
28860,CENTURY SAVINGS&LOAN ASSN,2024-06-30,Usable adjacent outcome,True,Eligible
28860,CENTURY SAVINGS&LOAN ASSN,2024-09-30,Usable adjacent outcome,True,Eligible
28865,MIDCOUNTRY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28865,MIDCOUNTRY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28865,MIDCOUNTRY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28868,BROADSTREET BANK SSB,2024-03-31,Usable adjacent outcome,True,Eligible
28868,BROADSTREET BANK SSB,2024-06-30,Usable adjacent outcome,True,Eligible
28868,BROADSTREET BANK SSB,2024-09-30,Usable adjacent outcome,True,Eligible
28870,WALLKILL VALLEY FS&LA,2024-03-31,Usable adjacent outcome,True,Eligible
28870,WALLKILL VALLEY FS&LA,2024-06-30,Usable adjacent outcome,True,Eligible
28870,WALLKILL VALLEY FS&LA,2024-09-30,Usable adjacent outcome,True,Eligible
28894,SECURITY FSB,2024-03-31,Usable adjacent outcome,True,Eligible
28894,SECURITY FSB,2024-06-30,Usable adjacent outcome,True,Eligible
28894,SECURITY FSB,2024-09-30,Usable adjacent outcome,True,Eligible
28905,FIRST FINANCIAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28905,FIRST FINANCIAL BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28905,FIRST FINANCIAL BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28908,IRON WORKERS SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28908,IRON WORKERS SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28908,IRON WORKERS SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28914,EVERGREEN FEDERAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28914,EVERGREEN FEDERAL BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28914,EVERGREEN FEDERAL BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28924,FIRST FEDERAL SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28924,FIRST FEDERAL SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28924,FIRST FEDERAL SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28925,SECURITY SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28925,SECURITY SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28925,SECURITY SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28930,VERIMORE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28930,VERIMORE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28930,VERIMORE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
28942,CARTHAGE S&L NA,2024-03-31,Usable adjacent outcome,True,Eligible
28942,CARTHAGE S&L NA,2024-06-30,Usable adjacent outcome,True,Eligible
28942,CARTHAGE S&L NA,2024-09-30,Usable adjacent outcome,True,Eligible
28949,AMORY FS&LA,2024-03-31,Usable adjacent outcome,True,Eligible
28949,AMORY FS&LA,2024-06-30,Usable adjacent outcome,True,Eligible
28949,AMORY FS&LA,2024-09-30,Usable adjacent outcome,True,Eligible
28983,LADYSMITH FS&LA,2024-03-31,Usable adjacent outcome,True,Eligible
28983,LADYSMITH FS&LA,2024-06-30,Usable adjacent outcome,True,Eligible
28983,LADYSMITH FS&LA,2024-09-30,Usable adjacent outcome,True,Eligible
28989,WCF FINANCIAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
28989,WCF FINANCIAL BANK,2024-06-30,Usable adjacent outcome,True,Eligible
28989,WCF FINANCIAL BANK,2024-09-30,Usable adjacent outcome,True,Eligible
29005,FIRST FS&LA,2024-03-31,Usable adjacent outcome,True,Eligible
29005,FIRST FS&LA,2024-06-30,Usable adjacent outcome,True,Eligible
29005,FIRST FS&LA,2024-09-30,Usable adjacent outcome,True,Eligible
29009,LIBERTY BANK FOR SAVINGS,2024-03-31,Usable adjacent outcome,True,Eligible
29009,LIBERTY BANK FOR SAVINGS,2024-06-30,Usable adjacent outcome,True,Eligible
29009,LIBERTY BANK FOR SAVINGS,2024-09-30,Usable adjacent outcome,True,Eligible
29011,MECHANICS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
29011,MECHANICS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
29011,MECHANICS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
29012,HERITAGE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
29012,HERITAGE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
29012,HERITAGE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
29024,BEDFORD FEDERAL SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
29024,BEDFORD FEDERAL SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
29024,BEDFORD FEDERAL SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
29035,HANCOCK COUNTY SB FSB,2024-03-31,Usable adjacent outcome,True,Eligible
29035,HANCOCK COUNTY SB FSB,2024-06-30,Usable adjacent outcome,True,Eligible
29035,HANCOCK COUNTY SB FSB,2024-09-30,Usable adjacent outcome,True,Eligible
29042,HOME FEDERAL SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
29042,HOME FEDERAL SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
29042,HOME FEDERAL SAVINGS BANK,2024-09-30,No later report in snapshot,True,Eligible
29047,FIRST FEDERAL BANK OF KS CTY,2024-03-31,Usable adjacent outcome,True,Eligible
29047,FIRST FEDERAL BANK OF KS CTY,2024-06-30,Usable adjacent outcome,True,Eligible
29047,FIRST FEDERAL BANK OF KS CTY,2024-09-30,Usable adjacent outcome,True,Eligible
29049,LAKE CITY FEDERAL BANK,2024-03-31,No later report in snapshot,True,Eligible
29056,FIRST FEDERAL SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
29056,FIRST FEDERAL SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
29056,FIRST FEDERAL SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
29058,FIRST FINANCIAL NW BANK,2024-03-31,Usable adjacent outcome,True,Eligible
29058,FIRST FINANCIAL NW BANK,2024-06-30,Usable adjacent outcome,True,Eligible
29058,FIRST FINANCIAL NW BANK,2024-09-30,Usable adjacent outcome,True,Eligible
29059,TUCUMCARI FS&LA,2024-03-31,Usable adjacent outcome,True,Eligible
29059,TUCUMCARI FS&LA,2024-06-30,Usable adjacent outcome,True,Eligible
29059,TUCUMCARI FS&LA,2024-09-30,Usable adjacent outcome,True,Eligible
29061,TARBORO SAVINGS BANK SSB,2024-03-31,Usable adjacent outcome,True,Eligible
29061,TARBORO SAVINGS BANK SSB,2024-06-30,Usable adjacent outcome,True,Eligible
29061,TARBORO SAVINGS BANK SSB,2024-09-30,Usable adjacent outcome,True,Eligible
29066,DEL NORTE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
29066,DEL NORTE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
29066,DEL NORTE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
29087,SOUTHWEST HERITAGE BANK,2024-03-31,Usable adjacent outcome,True,Eligible
29087,SOUTHWEST HERITAGE BANK,2024-06-30,Usable adjacent outcome,True,Eligible
29087,SOUTHWEST HERITAGE BANK,2024-09-30,Usable adjacent outcome,True,Eligible
29089,NEWPORT FEDERAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
29089,NEWPORT FEDERAL BANK,2024-06-30,Usable adjacent outcome,True,Eligible
29089,NEWPORT FEDERAL BANK,2024-09-30,Usable adjacent outcome,True,Eligible
29090,FIRST FS&LA,2024-03-31,Usable adjacent outcome,True,Eligible
29090,FIRST FS&LA,2024-06-30,Usable adjacent outcome,True,Eligible
29090,FIRST FS&LA,2024-09-30,Usable adjacent outcome,True,Eligible
29093,INVESTORS COMMUNITY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
29093,INVESTORS COMMUNITY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
29093,INVESTORS COMMUNITY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
29120,PYRAMAX BANK FSB,2024-03-31,Usable adjacent outcome,True,Eligible
29120,PYRAMAX BANK FSB,2024-06-30,Usable adjacent outcome,True,Eligible
29120,PYRAMAX BANK FSB,2024-09-30,Usable adjacent outcome,True,Eligible
29121,UNION SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
29121,UNION SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
29121,UNION SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
29135,FIRST FS&LA OF VAN WERT,2024-03-31,Usable adjacent outcome,True,Eligible
29135,FIRST FS&LA OF VAN WERT,2024-06-30,Usable adjacent outcome,True,Eligible
29135,FIRST FS&LA OF VAN WERT,2024-09-30,Usable adjacent outcome,True,Eligible
29140,AMERICAN FEDERAL BANK,2024-03-31,Usable adjacent outcome,True,Eligible
29140,AMERICAN FEDERAL BANK,2024-06-30,Usable adjacent outcome,True,Eligible
29140,AMERICAN FEDERAL BANK,2024-09-30,Usable adjacent outcome,True,Eligible
29143,SYSTEMATIC SAVINGS BANK,2024-03-31,Usable adjacent outcome,True,Eligible
29143,SYSTEMATIC SAVINGS BANK,2024-06-30,Usable adjacent outcome,True,Eligible
29143,SYSTEMATIC SAVINGS BANK,2024-09-30,Usable adjacent outcome,True,Eligible
29147,NORTHEAST COMMUNITY BANK,2024-03-31,Usable adjacent outcome,True,Eligible
29147,NORTHEAST COMMUNITY BANK,2024-06-30,Usable adjacent outcome,True,Eligible
29147,NORTHEAST COMMUNITY BANK,2024-09-30,Usable adjacent outcome,True,Eligible
29164,FIRST FS&LA OF VALDOSTA,2024-03-31,Usable adjacent outcome,True,Eligible
29164,FIRST FS&LA OF VALDOSTA,2024-06-30,Usable adjacent outcome,True,Eligible
29164,FIRST FS&LA OF VALDOSTA,2024-09-30,Usable adjacent outcome,True,Eligible
29170,UNITED ROOSEVELT SB,2024-03-31,Usable adjacent outcome,True,Eligible
29170,UNITED ROOSEVELT SB,2024-06-30,Usable adjacent outcome,True,Eligible
29170,UNITED ROOSEVELT SB,2024-09-30,Usable adjacent outcome,True,Eligible
29173,NEW CARLISLE FSB,2024-03-31,Usable adjacent outcome,True,Eligible
29173,NEW CARLISLE FSB,2024-06-30,Usable adjacent outcome,True,Eligible
