CERT,date,Ridge,MLP,Low equity/assets,Largest deposits,PCA,Isolation Forest 42,Isolation Forest 7,Isolation Forest 99,Autoencoder 42,Autoencoder 7,Autoencoder 99,PCA without size,Isolation Forest 42 without size,Isolation Forest 7 without size,Isolation Forest 99 without size,Autoencoder 42 without size,Autoencoder 7 without size,Autoencoder 99 without size
58852,2024-06-30,False,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True
58852,2024-09-30,False,False,False,False,True,False,False,False,True,True,True,True,True,False,False,True,True,True
58857,2024-03-31,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
58857,2024-06-30,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
58857,2024-09-30,False,True,False,False,True,False,False,False,True,True,True,True,False,False,False,True,True,True
58859,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58859,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58859,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58864,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58864,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58864,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58892,2024-03-31,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,True
58892,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58892,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58935,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58935,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58935,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58952,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58952,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58952,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58961,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58961,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58961,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58979,2024-03-31,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False
58979,2024-06-30,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False
58979,2024-09-30,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False
59043,2024-03-31,True,True,True,False,False,True,True,True,False,True,True,False,True,True,True,True,False,False
59043,2024-06-30,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True
59043,2024-09-30,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
59052,2024-03-31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59052,2024-06-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59052,2024-09-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59070,2024-03-31,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59070,2024-06-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59070,2024-09-30,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59074,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59074,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59074,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59086,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59086,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59086,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59093,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59093,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59093,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59098,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59098,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
59098,2024-09-30,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False
59099,2024-03-31,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False
59099,2024-06-30,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
59099,2024-09-30,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
59101,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59105,2024-03-31,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59105,2024-06-30,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59105,2024-09-30,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59106,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59106,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59106,2024-09-30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59108,2024-03-31,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,False,True
59108,2024-06-30,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,False,True,True
59108,2024-09-30,True,False,False,True,False,True,True,True,True,True,True,False,True,True,True,True,False,True
59112,2024-03-31,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False
59112,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
59112,2024-09-30,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
59113,2024-03-31,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,True,True
59113,2024-06-30,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
59113,2024-09-30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59114,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
