CERT,Quarter,Model,Selected,Hit
5076,2024-03-31,Persistence,0,0
5087,2024-03-31,Persistence,0,0
5093,2024-03-31,Persistence,0,0
5095,2024-03-31,Persistence,0,0
5097,2024-03-31,Persistence,1,0
5105,2024-03-31,Persistence,0,0
5107,2024-03-31,Persistence,0,0
5110,2024-03-31,Persistence,1,0
5113,2024-03-31,Persistence,0,0
5115,2024-03-31,Persistence,0,0
5116,2024-03-31,Persistence,0,0
5117,2024-03-31,Persistence,0,0
5123,2024-03-31,Persistence,0,0
5131,2024-03-31,Persistence,0,0
5136,2024-03-31,Persistence,0,0
5141,2024-03-31,Persistence,0,0
5142,2024-03-31,Persistence,0,0
5146,2024-03-31,Persistence,1,0
5150,2024-03-31,Persistence,0,0
5162,2024-03-31,Persistence,0,0
5170,2024-03-31,Persistence,0,0
5175,2024-03-31,Persistence,0,0
5180,2024-03-31,Persistence,1,1
5186,2024-03-31,Persistence,0,0
5193,2024-03-31,Persistence,0,0
5196,2024-03-31,Persistence,0,0
5197,2024-03-31,Persistence,0,0
5198,2024-03-31,Persistence,1,0
5214,2024-03-31,Persistence,0,0
5219,2024-03-31,Persistence,0,0
5221,2024-03-31,Persistence,0,0
5223,2024-03-31,Persistence,0,0
5229,2024-03-31,Persistence,1,0
5232,2024-03-31,Persistence,0,0
5247,2024-03-31,Persistence,1,0
5249,2024-03-31,Persistence,1,0
5252,2024-03-31,Persistence,1,0
5269,2024-03-31,Persistence,1,0
5270,2024-03-31,Persistence,0,0
5278,2024-03-31,Persistence,0,0
5280,2024-03-31,Persistence,1,0
5283,2024-03-31,Persistence,1,0
5285,2024-03-31,Persistence,0,0
5286,2024-03-31,Persistence,0,0
5295,2024-03-31,Persistence,0,0
5296,2024-03-31,Persistence,0,0
5297,2024-03-31,Persistence,0,0
5304,2024-03-31,Persistence,0,0
5306,2024-03-31,Persistence,0,0
5317,2024-03-31,Persistence,0,0
5335,2024-03-31,Persistence,0,0
5336,2024-03-31,Persistence,0,0
5337,2024-03-31,Persistence,1,0
5357,2024-03-31,Persistence,0,0
5364,2024-03-31,Persistence,0,0
5369,2024-03-31,Persistence,0,0
5377,2024-03-31,Persistence,0,0
5380,2024-03-31,Persistence,0,0
5384,2024-03-31,Persistence,1,0
5394,2024-03-31,Persistence,0,0
5396,2024-03-31,Persistence,0,0
5401,2024-03-31,Persistence,1,0
5405,2024-03-31,Persistence,0,0
5408,2024-03-31,Persistence,0,0
5410,2024-03-31,Persistence,0,0
5415,2024-03-31,Persistence,0,0
5422,2024-03-31,Persistence,0,0
5424,2024-03-31,Persistence,0,0
5425,2024-03-31,Persistence,0,0
5432,2024-03-31,Persistence,0,0
5434,2024-03-31,Persistence,0,0
5438,2024-03-31,Persistence,0,0
5439,2024-03-31,Persistence,0,0
5442,2024-03-31,Persistence,0,0
5452,2024-03-31,Persistence,0,0
5460,2024-03-31,Persistence,0,0
5469,2024-03-31,Persistence,0,0
5472,2024-03-31,Persistence,0,0
5473,2024-03-31,Persistence,0,0
5478,2024-03-31,Persistence,0,0
5486,2024-03-31,Persistence,0,0
5490,2024-03-31,Persistence,0,0
5495,2024-03-31,Persistence,0,0
5496,2024-03-31,Persistence,0,0
5510,2024-03-31,Persistence,0,0
5518,2024-03-31,Persistence,0,0
5520,2024-03-31,Persistence,0,0
5529,2024-03-31,Persistence,0,0
5531,2024-03-31,Persistence,0,0
5536,2024-03-31,Persistence,1,0
5538,2024-03-31,Persistence,0,0
5544,2024-03-31,Persistence,0,0
5548,2024-03-31,Persistence,0,0
5551,2024-03-31,Persistence,0,0
5557,2024-03-31,Persistence,0,0
5558,2024-03-31,Persistence,0,0
5559,2024-03-31,Persistence,0,0
5564,2024-03-31,Persistence,0,0
5568,2024-03-31,Persistence,0,0
5569,2024-03-31,Persistence,1,0
5574,2024-03-31,Persistence,0,0
5575,2024-03-31,Persistence,0,0
5589,2024-03-31,Persistence,0,0
5590,2024-03-31,Persistence,0,0
5595,2024-03-31,Persistence,0,0
5598,2024-03-31,Persistence,0,0
5602,2024-03-31,Persistence,1,0
5605,2024-03-31,Persistence,1,0
5615,2024-03-31,Persistence,0,0
5619,2024-03-31,Persistence,0,0
5623,2024-03-31,Persistence,0,0
5624,2024-03-31,Persistence,0,0
5628,2024-03-31,Persistence,0,0
5632,2024-03-31,Persistence,0,0
5633,2024-03-31,Persistence,0,0
5634,2024-03-31,Persistence,0,0
5635,2024-03-31,Persistence,0,0
5649,2024-03-31,Persistence,0,0
5673,2024-03-31,Persistence,0,0
5676,2024-03-31,Persistence,0,0
5685,2024-03-31,Persistence,0,0
5686,2024-03-31,Persistence,0,0
5694,2024-03-31,Persistence,0,0
5699,2024-03-31,Persistence,0,0
5704,2024-03-31,Persistence,0,0
5709,2024-03-31,Persistence,0,0
5716,2024-03-31,Persistence,0,0
5722,2024-03-31,Persistence,0,0
5730,2024-03-31,Persistence,0,0
5740,2024-03-31,Persistence,0,0
5744,2024-03-31,Persistence,0,0
5749,2024-03-31,Persistence,0,0
5753,2024-03-31,Persistence,0,0
5768,2024-03-31,Persistence,0,0
5779,2024-03-31,Persistence,0,0
5786,2024-03-31,Persistence,0,0
5791,2024-03-31,Persistence,0,0
5792,2024-03-31,Persistence,0,0
5796,2024-03-31,Persistence,0,0
5797,2024-03-31,Persistence,1,1
5800,2024-03-31,Persistence,1,0
5814,2024-03-31,Persistence,0,0
5817,2024-03-31,Persistence,0,0
5820,2024-03-31,Persistence,0,0
5821,2024-03-31,Persistence,0,0
5826,2024-03-31,Persistence,0,0
5830,2024-03-31,Persistence,0,0
5835,2024-03-31,Persistence,0,0
5838,2024-03-31,Persistence,0,0
5847,2024-03-31,Persistence,0,0
5854,2024-03-31,Persistence,0,0
5867,2024-03-31,Persistence,0,0
5873,2024-03-31,Persistence,0,0
5874,2024-03-31,Persistence,0,0
5885,2024-03-31,Persistence,0,0
5892,2024-03-31,Persistence,0,0
5902,2024-03-31,Persistence,0,0
5903,2024-03-31,Persistence,0,0
5907,2024-03-31,Persistence,0,0
5956,2024-03-31,Persistence,0,0
5962,2024-03-31,Persistence,1,0
5969,2024-03-31,Persistence,0,0
5981,2024-03-31,Persistence,0,0
5994,2024-03-31,Persistence,0,0
5999,2024-03-31,Persistence,0,0
6051,2024-03-31,Persistence,0,0
6063,2024-03-31,Persistence,0,0
6064,2024-03-31,Persistence,0,0
6078,2024-03-31,Persistence,0,0
6084,2024-03-31,Persistence,0,0
6085,2024-03-31,Persistence,0,0
6088,2024-03-31,Persistence,0,0
6091,2024-03-31,Persistence,0,0
6100,2024-03-31,Persistence,0,0
6101,2024-03-31,Persistence,0,0
6110,2024-03-31,Persistence,0,0
6123,2024-03-31,Persistence,0,0
6137,2024-03-31,Persistence,0,0
6139,2024-03-31,Persistence,0,0
6156,2024-03-31,Persistence,0,0
6158,2024-03-31,Persistence,0,0
6161,2024-03-31,Persistence,0,0
6176,2024-03-31,Persistence,0,0
6180,2024-03-31,Persistence,0,0
6186,2024-03-31,Persistence,0,0
6194,2024-03-31,Persistence,0,0
6195,2024-03-31,Persistence,0,0
6198,2024-03-31,Persistence,1,0
6271,2024-03-31,Persistence,0,0
6275,2024-03-31,Persistence,0,0
6280,2024-03-31,Persistence,0,0
6354,2024-03-31,Persistence,0,0
6384,2024-03-31,Persistence,0,0
6423,2024-03-31,Persistence,0,0
6442,2024-03-31,Persistence,0,0
6464,2024-03-31,Persistence,0,0
6528,2024-03-31,Persistence,0,0
6530,2024-03-31,Persistence,0,0
6531,2024-03-31,Persistence,0,0
6540,2024-03-31,Persistence,0,0
6544,2024-03-31,Persistence,0,0
6548,2024-03-31,Persistence,0,0
6560,2024-03-31,Persistence,0,0
6574,2024-03-31,Persistence,0,0
6584,2024-03-31,Persistence,0,0
6592,2024-03-31,Persistence,0,0
6600,2024-03-31,Persistence,0,0
6605,2024-03-31,Persistence,0,0
6616,2024-03-31,Persistence,0,0
6623,2024-03-31,Persistence,0,0
6636,2024-03-31,Persistence,0,0
6637,2024-03-31,Persistence,0,0
6638,2024-03-31,Persistence,0,0
6646,2024-03-31,Persistence,0,0
6653,2024-03-31,Persistence,0,0
6659,2024-03-31,Persistence,0,0
6662,2024-03-31,Persistence,0,0
6671,2024-03-31,Persistence,0,0
6672,2024-03-31,Persistence,0,0
6680,2024-03-31,Persistence,0,0
6700,2024-03-31,Persistence,0,0
6706,2024-03-31,Persistence,0,0
6725,2024-03-31,Persistence,0,0
6728,2024-03-31,Persistence,0,0
6732,2024-03-31,Persistence,0,0
6760,2024-03-31,Persistence,0,0
6762,2024-03-31,Persistence,0,0
6786,2024-03-31,Persistence,0,0
6787,2024-03-31,Persistence,0,0
6794,2024-03-31,Persistence,0,0
6800,2024-03-31,Persistence,0,0
6803,2024-03-31,Persistence,0,0
6805,2024-03-31,Persistence,0,0
6811,2024-03-31,Persistence,0,0
6813,2024-03-31,Persistence,0,0
6821,2024-03-31,Persistence,0,0
6861,2024-03-31,Persistence,0,0
6862,2024-03-31,Persistence,0,0
6863,2024-03-31,Persistence,0,0
6892,2024-03-31,Persistence,0,0
6913,2024-03-31,Persistence,0,0
6917,2024-03-31,Persistence,0,0
6947,2024-03-31,Persistence,0,0
6954,2024-03-31,Persistence,0,0
6959,2024-03-31,Persistence,0,0
6976,2024-03-31,Persistence,0,0
6985,2024-03-31,Persistence,0,0
6989,2024-03-31,Persistence,0,0
6990,2024-03-31,Persistence,0,0
7018,2024-03-31,Persistence,0,0
7025,2024-03-31,Persistence,0,0
7031,2024-03-31,Persistence,0,0
7072,2024-03-31,Persistence,0,0
7074,2024-03-31,Persistence,0,0
7085,2024-03-31,Persistence,0,0
7123,2024-03-31,Persistence,0,0
7151,2024-03-31,Persistence,0,0
7213,2024-03-31,Persistence,0,0
7230,2024-03-31,Persistence,0,0
7274,2024-03-31,Persistence,0,0
7356,2024-03-31,Persistence,0,0
7404,2024-03-31,Persistence,0,0
7468,2024-03-31,Persistence,0,0
7472,2024-03-31,Persistence,0,0
7493,2024-03-31,Persistence,0,0
7506,2024-03-31,Persistence,0,0
7514,2024-03-31,Persistence,0,0
7526,2024-03-31,Persistence,0,0
7542,2024-03-31,Persistence,0,0
7551,2024-03-31,Persistence,0,0
7586,2024-03-31,Persistence,0,0
7590,2024-03-31,Persistence,0,0
7593,2024-03-31,Persistence,0,0
7599,2024-03-31,Persistence,1,0
7613,2024-03-31,Persistence,0,0
7614,2024-03-31,Persistence,0,0
7631,2024-03-31,Persistence,0,0
7646,2024-03-31,Persistence,0,0
7658,2024-03-31,Persistence,0,0
7659,2024-03-31,Persistence,0,0
7666,2024-03-31,Persistence,0,0
7675,2024-03-31,Persistence,0,0
7714,2024-03-31,Persistence,0,0
7759,2024-03-31,Persistence,0,0
7789,2024-03-31,Persistence,0,0
7799,2024-03-31,Persistence,0,0
7848,2024-03-31,Persistence,0,0
7886,2024-03-31,Persistence,0,0
7888,2024-03-31,Persistence,0,0
7900,2024-03-31,Persistence,0,0
7909,2024-03-31,Persistence,0,0
7946,2024-03-31,Persistence,0,0
8011,2024-03-31,Persistence,0,0
8018,2024-03-31,Persistence,0,0
8021,2024-03-31,Persistence,0,0
8028,2024-03-31,Persistence,0,0
8033,2024-03-31,Persistence,0,0
8035,2024-03-31,Persistence,0,0
8056,2024-03-31,Persistence,0,0
8063,2024-03-31,Persistence,0,0
8067,2024-03-31,Persistence,0,0
8074,2024-03-31,Persistence,0,0
8083,2024-03-31,Persistence,0,0
8094,2024-03-31,Persistence,0,0
8101,2024-03-31,Persistence,0,0
8108,2024-03-31,Persistence,0,0
8110,2024-03-31,Persistence,1,0
8117,2024-03-31,Persistence,0,0
8118,2024-03-31,Persistence,0,0
8120,2024-03-31,Persistence,0,0
8121,2024-03-31,Persistence,0,0
8122,2024-03-31,Persistence,0,0
8126,2024-03-31,Persistence,0,0
8136,2024-03-31,Persistence,1,0
8140,2024-03-31,Persistence,0,0
8141,2024-03-31,Persistence,0,0
8144,2024-03-31,Persistence,0,0
8149,2024-03-31,Persistence,0,0
8152,2024-03-31,Persistence,0,0
8162,2024-03-31,Persistence,0,0
8165,2024-03-31,Persistence,0,0
8172,2024-03-31,Persistence,0,0
8183,2024-03-31,Persistence,0,0
8191,2024-03-31,Persistence,0,0
8197,2024-03-31,Persistence,0,0
8200,2024-03-31,Persistence,0,0
8205,2024-03-31,Persistence,0,0
8207,2024-03-31,Persistence,1,0
8210,2024-03-31,Persistence,0,0
8214,2024-03-31,Persistence,0,0
8218,2024-03-31,Persistence,1,0
8231,2024-03-31,Persistence,0,0
8232,2024-03-31,Persistence,0,0
8234,2024-03-31,Persistence,0,0
8235,2024-03-31,Persistence,0,0
8243,2024-03-31,Persistence,1,1
8250,2024-03-31,Persistence,0,0
8251,2024-03-31,Persistence,0,0
8252,2024-03-31,Persistence,0,0
8255,2024-03-31,Persistence,0,0
8268,2024-03-31,Persistence,0,0
8273,2024-03-31,Persistence,0,0
8274,2024-03-31,Persistence,0,0
8276,2024-03-31,Persistence,0,0
8282,2024-03-31,Persistence,0,0
8283,2024-03-31,Persistence,0,0
8295,2024-03-31,Persistence,0,0
8296,2024-03-31,Persistence,0,0
8317,2024-03-31,Persistence,0,0
8321,2024-03-31,Persistence,0,0
8322,2024-03-31,Persistence,1,0
8323,2024-03-31,Persistence,0,0
8333,2024-03-31,Persistence,0,0
8383,2024-03-31,Persistence,0,0
8386,2024-03-31,Persistence,0,0
8387,2024-03-31,Persistence,0,0
8390,2024-03-31,Persistence,0,0
8397,2024-03-31,Persistence,0,0
8403,2024-03-31,Persistence,0,0
8405,2024-03-31,Persistence,0,0
8421,2024-03-31,Persistence,0,0
8426,2024-03-31,Persistence,0,0
8432,2024-03-31,Persistence,0,0
8439,2024-03-31,Persistence,0,0
8468,2024-03-31,Persistence,0,0
8487,2024-03-31,Persistence,0,0
8491,2024-03-31,Persistence,0,0
8499,2024-03-31,Persistence,0,0
8503,2024-03-31,Persistence,0,0
8506,2024-03-31,Persistence,0,0
8507,2024-03-31,Persistence,0,0
8510,2024-03-31,Persistence,0,0
8511,2024-03-31,Persistence,0,0
8513,2024-03-31,Persistence,0,0
8519,2024-03-31,Persistence,0,0
8522,2024-03-31,Persistence,0,0
8527,2024-03-31,Persistence,0,0
8531,2024-03-31,Persistence,0,0
8532,2024-03-31,Persistence,0,0
8533,2024-03-31,Persistence,1,0
8534,2024-03-31,Persistence,0,0
8535,2024-03-31,Persistence,0,0
8536,2024-03-31,Persistence,0,0
8537,2024-03-31,Persistence,0,0
8541,2024-03-31,Persistence,0,0
8544,2024-03-31,Persistence,0,0
8546,2024-03-31,Persistence,0,0
8552,2024-03-31,Persistence,0,0
8560,2024-03-31,Persistence,0,0
8564,2024-03-31,Persistence,1,0
8569,2024-03-31,Persistence,0,0
8572,2024-03-31,Persistence,0,0
8576,2024-03-31,Persistence,0,0
8584,2024-03-31,Persistence,0,0
8594,2024-03-31,Persistence,0,0
8595,2024-03-31,Persistence,0,0
8604,2024-03-31,Persistence,0,0
8632,2024-03-31,Persistence,0,0
8637,2024-03-31,Persistence,1,0
8640,2024-03-31,Persistence,1,0
8647,2024-03-31,Persistence,0,0
8660,2024-03-31,Persistence,1,0
8661,2024-03-31,Persistence,0,0
8663,2024-03-31,Persistence,0,0
8668,2024-03-31,Persistence,0,0
8672,2024-03-31,Persistence,0,0
8681,2024-03-31,Persistence,0,0
8693,2024-03-31,Persistence,0,0
8695,2024-03-31,Persistence,0,0
8698,2024-03-31,Persistence,1,0
8700,2024-03-31,Persistence,0,0
8714,2024-03-31,Persistence,0,0
8718,2024-03-31,Persistence,0,0
8725,2024-03-31,Persistence,0,0
8728,2024-03-31,Persistence,0,0
8730,2024-03-31,Persistence,0,0
8735,2024-03-31,Persistence,0,0
8738,2024-03-31,Persistence,0,0
8745,2024-03-31,Persistence,0,0
8751,2024-03-31,Persistence,0,0
8752,2024-03-31,Persistence,0,0
8760,2024-03-31,Persistence,0,0
8761,2024-03-31,Persistence,0,0
8762,2024-03-31,Persistence,0,0
8772,2024-03-31,Persistence,0,0
8774,2024-03-31,Persistence,0,0
8775,2024-03-31,Persistence,0,0
8785,2024-03-31,Persistence,0,0
8798,2024-03-31,Persistence,0,0
8799,2024-03-31,Persistence,1,0
8811,2024-03-31,Persistence,0,0
8816,2024-03-31,Persistence,0,0
8821,2024-03-31,Persistence,0,0
8822,2024-03-31,Persistence,0,0
8824,2024-03-31,Persistence,0,0
8831,2024-03-31,Persistence,0,0
8833,2024-03-31,Persistence,1,0
8840,2024-03-31,Persistence,0,0
8842,2024-03-31,Persistence,0,0
8843,2024-03-31,Persistence,0,0
8845,2024-03-31,Persistence,0,0
8848,2024-03-31,Persistence,0,0
8850,2024-03-31,Persistence,0,0
8851,2024-03-31,Persistence,0,0
8853,2024-03-31,Persistence,0,0
8857,2024-03-31,Persistence,0,0
8858,2024-03-31,Persistence,0,0
8863,2024-03-31,Persistence,0,0
8865,2024-03-31,Persistence,0,0
8866,2024-03-31,Persistence,0,0
8867,2024-03-31,Persistence,0,0
8870,2024-03-31,Persistence,0,0
8879,2024-03-31,Persistence,0,0
8888,2024-03-31,Persistence,0,0
8889,2024-03-31,Persistence,0,0
8892,2024-03-31,Persistence,0,0
8893,2024-03-31,Persistence,0,0
8896,2024-03-31,Persistence,0,0
8898,2024-03-31,Persistence,0,0
8903,2024-03-31,Persistence,0,0
8904,2024-03-31,Persistence,0,0
8941,2024-03-31,Persistence,0,0
8942,2024-03-31,Persistence,0,0
8943,2024-03-31,Persistence,0,0
8946,2024-03-31,Persistence,0,0
8975,2024-03-31,Persistence,0,0
8980,2024-03-31,Persistence,1,0
9005,2024-03-31,Persistence,0,0
9007,2024-03-31,Persistence,0,0
9023,2024-03-31,Persistence,0,0
9024,2024-03-31,Persistence,0,0
9030,2024-03-31,Persistence,0,0
9035,2024-03-31,Persistence,0,0
9036,2024-03-31,Persistence,0,0
9037,2024-03-31,Persistence,0,0
9047,2024-03-31,Persistence,0,0
9057,2024-03-31,Persistence,0,0
9064,2024-03-31,Persistence,0,0
9068,2024-03-31,Persistence,0,0
9069,2024-03-31,Persistence,1,0
9070,2024-03-31,Persistence,0,0
9079,2024-03-31,Persistence,0,0
9080,2024-03-31,Persistence,0,0
9087,2024-03-31,Persistence,0,0
9096,2024-03-31,Persistence,0,0
9099,2024-03-31,Persistence,0,0
9100,2024-03-31,Persistence,0,0
9105,2024-03-31,Persistence,1,0
9106,2024-03-31,Persistence,0,0
9120,2024-03-31,Persistence,0,0
9121,2024-03-31,Persistence,0,0
9123,2024-03-31,Persistence,0,0
9128,2024-03-31,Persistence,0,0
9137,2024-03-31,Persistence,0,0
9139,2024-03-31,Persistence,0,0
9155,2024-03-31,Persistence,0,0
9168,2024-03-31,Persistence,0,0
9172,2024-03-31,Persistence,0,0
9176,2024-03-31,Persistence,0,0
9179,2024-03-31,Persistence,1,0
9189,2024-03-31,Persistence,1,0
9196,2024-03-31,Persistence,0,0
9204,2024-03-31,Persistence,0,0
9244,2024-03-31,Persistence,0,0
9245,2024-03-31,Persistence,0,0
9259,2024-03-31,Persistence,0,0
9263,2024-03-31,Persistence,0,0
9265,2024-03-31,Persistence,0,0
9273,2024-03-31,Persistence,0,0
9274,2024-03-31,Persistence,1,0
9288,2024-03-31,Persistence,0,0
9295,2024-03-31,Persistence,1,0
9298,2024-03-31,Persistence,0,0
9299,2024-03-31,Persistence,0,0
9300,2024-03-31,Persistence,0,0
9306,2024-03-31,Persistence,0,0
9309,2024-03-31,Persistence,0,0
9310,2024-03-31,Persistence,0,0
9313,2024-03-31,Persistence,0,0
9315,2024-03-31,Persistence,0,0
9319,2024-03-31,Persistence,0,0
9320,2024-03-31,Persistence,0,0
9322,2024-03-31,Persistence,0,0
9323,2024-03-31,Persistence,1,0
9325,2024-03-31,Persistence,0,0
9326,2024-03-31,Persistence,0,0
9327,2024-03-31,Persistence,0,0
9328,2024-03-31,Persistence,0,0
9330,2024-03-31,Persistence,1,0
9332,2024-03-31,Persistence,0,0
9336,2024-03-31,Persistence,0,0
9337,2024-03-31,Persistence,0,0
9340,2024-03-31,Persistence,0,0
9349,2024-03-31,Persistence,0,0
9351,2024-03-31,Persistence,0,0
9354,2024-03-31,Persistence,0,0
9356,2024-03-31,Persistence,0,0
9359,2024-03-31,Persistence,0,0
9366,2024-03-31,Persistence,0,0
9369,2024-03-31,Persistence,0,0
9378,2024-03-31,Persistence,0,0
9385,2024-03-31,Persistence,0,0
9388,2024-03-31,Persistence,0,0
9392,2024-03-31,Persistence,0,0
9396,2024-03-31,Persistence,0,0
9406,2024-03-31,Persistence,0,0
9410,2024-03-31,Persistence,0,0
9417,2024-03-31,Persistence,0,0
9420,2024-03-31,Persistence,0,0
9422,2024-03-31,Persistence,0,0
9423,2024-03-31,Persistence,1,0
9437,2024-03-31,Persistence,0,0
9438,2024-03-31,Persistence,1,0
9439,2024-03-31,Persistence,0,0
9440,2024-03-31,Persistence,0,0
9443,2024-03-31,Persistence,0,0
9450,2024-03-31,Persistence,0,0
9457,2024-03-31,Persistence,0,0
9462,2024-03-31,Persistence,0,0
9463,2024-03-31,Persistence,0,0
9465,2024-03-31,Persistence,0,0
9467,2024-03-31,Persistence,0,0
9472,2024-03-31,Persistence,0,0
9486,2024-03-31,Persistence,0,0
9489,2024-03-31,Persistence,0,0
9499,2024-03-31,Persistence,0,0
9502,2024-03-31,Persistence,0,0
9507,2024-03-31,Persistence,0,0
9517,2024-03-31,Persistence,0,0
9523,2024-03-31,Persistence,1,0
9526,2024-03-31,Persistence,0,0
9529,2024-03-31,Persistence,0,0
9536,2024-03-31,Persistence,0,0
9614,2024-03-31,Persistence,0,0
9615,2024-03-31,Persistence,0,0
9620,2024-03-31,Persistence,0,0
9622,2024-03-31,Persistence,0,0
9631,2024-03-31,Persistence,0,0
9632,2024-03-31,Persistence,0,0
9647,2024-03-31,Persistence,0,0
9658,2024-03-31,Persistence,0,0
9659,2024-03-31,Persistence,0,0
9661,2024-03-31,Persistence,0,0
9665,2024-03-31,Persistence,0,0
9669,2024-03-31,Persistence,0,0
9672,2024-03-31,Persistence,0,0
9678,2024-03-31,Persistence,0,0
9712,2024-03-31,Persistence,0,0
9719,2024-03-31,Persistence,0,0
9727,2024-03-31,Persistence,0,0
9728,2024-03-31,Persistence,0,0
9733,2024-03-31,Persistence,0,0
9735,2024-03-31,Persistence,0,0
9737,2024-03-31,Persistence,0,0
9745,2024-03-31,Persistence,0,0
9746,2024-03-31,Persistence,0,0
9747,2024-03-31,Persistence,0,0
9751,2024-03-31,Persistence,0,0
9752,2024-03-31,Persistence,0,0
9760,2024-03-31,Persistence,0,0
9769,2024-03-31,Persistence,0,0
9770,2024-03-31,Persistence,1,0
9773,2024-03-31,Persistence,1,0
9775,2024-03-31,Persistence,0,0
9777,2024-03-31,Persistence,0,0
9788,2024-03-31,Persistence,0,0
9791,2024-03-31,Persistence,0,0
9794,2024-03-31,Persistence,0,0
9797,2024-03-31,Persistence,0,0
9803,2024-03-31,Persistence,0,0
9812,2024-03-31,Persistence,0,0
9818,2024-03-31,Persistence,0,0
9819,2024-03-31,Persistence,1,0
9822,2024-03-31,Persistence,0,0
9831,2024-03-31,Persistence,0,0
9846,2024-03-31,Persistence,0,0
9860,2024-03-31,Persistence,0,0
9865,2024-03-31,Persistence,0,0
9871,2024-03-31,Persistence,1,0
9875,2024-03-31,Persistence,0,0
9879,2024-03-31,Persistence,0,0
9881,2024-03-31,Persistence,0,0
9888,2024-03-31,Persistence,0,0
9889,2024-03-31,Persistence,0,0
9923,2024-03-31,Persistence,0,0
9932,2024-03-31,Persistence,0,0
9935,2024-03-31,Persistence,0,0
9963,2024-03-31,Persistence,0,0
9967,2024-03-31,Persistence,0,0
9978,2024-03-31,Persistence,0,0
9986,2024-03-31,Persistence,0,0
9997,2024-03-31,Persistence,0,0
9998,2024-03-31,Persistence,0,0
10004,2024-03-31,Persistence,1,0
10011,2024-03-31,Persistence,0,0
10012,2024-03-31,Persistence,1,1
10015,2024-03-31,Persistence,0,0
10044,2024-03-31,Persistence,0,0
10055,2024-03-31,Persistence,0,0
10057,2024-03-31,Persistence,0,0
10072,2024-03-31,Persistence,0,0
10074,2024-03-31,Persistence,0,0
10075,2024-03-31,Persistence,0,0
10077,2024-03-31,Persistence,1,0
10101,2024-03-31,Persistence,0,0
10111,2024-03-31,Persistence,0,0
10118,2024-03-31,Persistence,0,0
10120,2024-03-31,Persistence,0,0
10121,2024-03-31,Persistence,0,0
10122,2024-03-31,Persistence,0,0
10123,2024-03-31,Persistence,0,0
10125,2024-03-31,Persistence,0,0
10127,2024-03-31,Persistence,0,0
10132,2024-03-31,Persistence,0,0
10137,2024-03-31,Persistence,0,0
10145,2024-03-31,Persistence,1,0
10157,2024-03-31,Persistence,0,0
10159,2024-03-31,Persistence,0,0
10160,2024-03-31,Persistence,0,0
10162,2024-03-31,Persistence,0,0
10163,2024-03-31,Persistence,0,0
10165,2024-03-31,Persistence,0,0
10167,2024-03-31,Persistence,0,0
10168,2024-03-31,Persistence,0,0
10169,2024-03-31,Persistence,0,0
10174,2024-03-31,Persistence,0,0
10175,2024-03-31,Persistence,0,0
10178,2024-03-31,Persistence,0,0
10185,2024-03-31,Persistence,0,0
10187,2024-03-31,Persistence,0,0
