FAILDATE,CERT,RESTYPE,NAME,ID
7/29/1988,14819.0,FAILURE,FIRST REPUBLICBANK-SAN ANTONIO,1834
7/29/1988,14950.0,FAILURE,"FIRST REPUBLICBANK-HILLSBORO, N.A.",1835
7/29/1988,15643.0,FAILURE,"FIRST REPUBLICBANK-MALAKOFF, N.A",1836
7/29/1988,17422.0,FAILURE,FIRST REPUBLICBANK-JEFFERSON COUNTY,1837
7/29/1988,17492.0,FAILURE,FIRST REPUBLICBANK-VICTORIA,1838
7/29/1988,18832.0,FAILURE,FIRST REPUBLICBANK-A&M,1839
7/29/1988,18932.0,FAILURE,FIRST REPUBLICBANK-PARIS,1840
7/29/1988,22118.0,FAILURE,"FIRST REPUBLICBANK-EL PASO, N.A.",1841
7/29/1988,22921.0,FAILURE,FIRST REPUBLICBANK-WILLIAMSON CN,1842
7/29/1988,24782.0,FAILURE,"FIRST REPUBLICBANK-MIDLAND, N.A.",1843
7/29/1988,26315.0,FAILURE,WESTLAKE THRIFT & LOAN ASSOCIATION,1844
7/29/1988,28575.0,FAILURE,AMERICAN OF ANADARKO,1845
7/28/1988,11146.0,FAILURE,FIRST CAPITOL BANK,1799
7/28/1988,25791.0,FAILURE,NATIONAL FIDELITY BANK OF SHREVEPORT,1800
7/28/1988,29707.0,ASSISTANCE,GALVA FS&LA,1801
7/28/1988,30302.0,ASSISTANCE,HOME FS&LA,1802
7/28/1988,31388.0,ASSISTANCE,MUTUAL FS&LA,1803
7/21/1988,4040.0,FAILURE,UNION BANK & TRUST,1795
7/21/1988,5096.0,FAILURE,THE FIRST NATIONAL BANK OF BLOOMING PRAIRI,1796
7/21/1988,29400.0,FAILURE,PLATTE VALLEY  FS&LA,1797
7/21/1988,31898.0,ASSISTANCE,FIRST SECURITY  SB,1798
7/15/1988,25762.0,ASSISTANCE,OAK FOREST NATIONAL BANK,1794
7/14/1988,18351.0,ASSISTANCE,TEXAS BANK,1789
7/14/1988,19965.0,FAILURE,THE SECURITY BANK,1790
7/14/1988,23082.0,FAILURE,THE AMERICAN BANK,1791
7/14/1988,23380.0,FAILURE,ALLEN NATIONAL BANK,1792
7/14/1988,25765.0,ASSISTANCE,"TEXAS BANK NORTH, NA",1793
7/8/1988,31875.0,ASSISTANCE,MCLEAN S&LA,1788
6/30/1988,18167.0,FAILURE,MERCANTILE BANK & TRUST,1785
6/30/1988,23056.0,FAILURE,FIRST NATIONAL BANK,1786
6/30/1988,25816.0,FAILURE,REPUBLIC NATIONAL BANK,1787
6/29/1988,21347.0,FAILURE,CLAIBORNE BANK & TRUST COMPANY,1784
6/24/1988,32022.0,ASSISTANCE,LYNNWOOD S&LA,1782
6/24/1988,32121.0,ASSISTANCE,STANFORD S&LA,1783
6/23/1988,20071.0,FAILURE,NORTHWEST BANK & TRUST,1779
6/23/1988,25793.0,FAILURE,TEXAS NATIONAL BANK,1780
6/23/1988,26356.0,FAILURE,TRI-CITIES BANK & TRUST,1781
6/22/1988,23942.0,FAILURE,THE BANK OF WESTMINSTER,1777
6/22/1988,30983.0,ASSISTANCE,FIRST FINANCIAL A SAVINGS ASSOCIATION OF E,1778
6/17/1988,19817.0,FAILURE,THE LIBERTY BANK OF SEATTLE,1776
6/16/1988,24300.0,FAILURE,CENTURY NATIONAL BANK,1774
6/16/1988,24345.0,FAILURE,KINGSLAND NATIONAL BANK,1775
6/14/1988,20928.0,ASSISTANCE,BANK OF IMBODEN,1773
6/9/1988,24054.0,FAILURE,PARKWAY BANK & TRUST,1772
6/6/1988,29402.0,ASSISTANCE,FRONTIER FEDERAL SAVINGS BANK,1771
6/3/1988,28976.0,FAILURE,LARUE FS&LA,1770
6/2/1988,15905.0,FAILURE,GUARANTY BANK,1763
6/2/1988,17153.0,FAILURE,COMMUNITY STATE BANK,1764
6/2/1988,18512.0,FAILURE,SECURITY BANK OF BOULDER,1765
6/2/1988,22111.0,FAILURE,SECURITY BANK OF AURORA,1766
6/2/1988,24069.0,FAILURE,RIVER PLAZA NATIONAL BANK,1767
6/2/1988,24190.0,FAILURE,"WILLIAMSTOWN BANK, N.A.",1768
6/2/1988,29289.0,ASSISTANCE,MUSKEGON FS&LA,1769
5/27/1988,22511.0,FAILURE,SANDY STATE BANK,1762
5/26/1988,15909.0,FAILURE,THE FIRST STATE BANK,1758
5/26/1988,23416.0,FAILURE,LONE STAR BANK,1759
5/26/1988,25248.0,FAILURE,FIRST NATIONAL BANK OF KINGSWOOD,1760
5/26/1988,32008.0,ASSISTANCE,BLUEBONNET SA OF TEXAS,1761
5/25/1988,28802.0,ASSISTANCE,FIRST FS&LA OF HAMMONTON,1757
5/24/1988,32034.0,FAILURE,UNIVERSAL S&LA,1756
5/19/1988,24559.0,FAILURE,NATIONAL BANK OF TEXAS,1755
5/18/1988,6086.0,ASSISTANCE,THE AMERICAN STATE BANK,1750
5/18/1988,27750.0,ASSISTANCE,LAMAR SAVINGS ASSOCIATION,1751
5/18/1988,30641.0,ASSISTANCE,BRIERCROFT SAVINGS ASSOCIATION,1752
5/18/1988,30923.0,ASSISTANCE,CITY S&LA,1753
5/18/1988,30946.0,ASSISTANCE,STOCKTON SAVINGS ASSOCIATION,1754
5/13/1988,23529.0,FAILURE,WESTSIDE NATIONAL BANK,1744
5/13/1988,29569.0,ASSISTANCE,COLORADO COUNTY FS&LA,1745
5/13/1988,31151.0,ASSISTANCE,SECURITY S&LA,1746
5/13/1988,31737.0,ASSISTANCE,CAMERON COUNTY S&LA,1747
5/13/1988,32062.0,ASSISTANCE,ALLIANCE S&LA (HOUSTON),1748
5/13/1988,32463.0,FAILURE,CARDINAL SAVINGS BANK,1749
5/12/1988,12295.0,FAILURE,THE FIRST STATE BANK,1743
5/6/1988,15745.0,FAILURE,FOREST CITY BANK & TRUST CO.,1742
5/5/1988,22284.0,FAILURE,UNION BANK & TRUST OF DALLAS,1740
5/5/1988,24999.0,FAILURE,LINCOLN NATIONAL BANK,1741
4/29/1988,21787.0,FAILURE,OAK PARK BANK,1738
4/29/1988,27844.0,FAILURE,AMERICAN FS&LA,1739
4/28/1988,23349.0,ASSISTANCE,CITIZENS BANK OF TULSA,1737
4/25/1988,10892.0,ASSISTANCE,BOND COUNTY STATE BANK,1736
4/22/1988,20229.0,FAILURE,UNITY BANK,1734
4/22/1988,20327.0,FAILURE,THE VILLAGE BANK,1735
4/21/1988,22611.0,FAILURE,CITIZENS NATIONAL BANK,1732
4/21/1988,25274.0,FAILURE,TEXAS NATIONAL BANK,1733
4/20/1988,1211.0,ASSISTANCE,"FIRST CITY, TEXAS - RICHARDSON",1672
4/20/1988,1722.0,ASSISTANCE,"FIRST CITY, TEXAS - DALLAS",1673
4/20/1988,3093.0,ASSISTANCE,"FIRST CITY, TEXAS - BEAUMONT",1674
4/20/1988,3120.0,ASSISTANCE,"FIRST CITY, TEXAS - BRYAN",1675
4/20/1988,3227.0,ASSISTANCE,"FIRST CITY, TEXAS - GRAHAM",1676
4/20/1988,3316.0,ASSISTANCE,"FIRST CITY, TEXAS - LUFKIN",1677
4/20/1988,3318.0,ASSISTANCE,"FIRST CITY, TEXAS - MADISONVILLE",1678
4/20/1988,3344.0,ASSISTANCE,"FIRST CITY, TEXAS - MIDLAND",1679
4/20/1988,3374.0,ASSISTANCE,"FIRST CITY, TEXAS - ORANGE",1680
4/20/1988,3409.0,ASSISTANCE,"FIRST CITY, TEXAS - RICHMOND",1681
4/20/1988,5506.0,ASSISTANCE,"FIRST CITY, TEXAS - SAN ANGELO",1682
4/20/1988,5562.0,ASSISTANCE,"FIRST CITY, TEXAS - TYLER",1683
4/20/1988,9977.0,ASSISTANCE,"FIRST CITY, TEXAS - LEWISVILLE",1684
4/20/1988,10357.0,ASSISTANCE,"FIRST CITY, TEXAS - HUMBLE",1685
4/20/1988,11914.0,ASSISTANCE,"FIRST CITY, TEXAS - SOUR LAKE",1686
4/20/1988,13702.0,ASSISTANCE,"FIRST CITY, TEXAS - HOUSTON, NA",1687
4/20/1988,15721.0,ASSISTANCE,"FIRST CITY, TEXAS - AUSTIN",1688
4/20/1988,16524.0,ASSISTANCE,"FIRST CITY, TEXAS - LAKE JACKSON",1689
4/20/1988,16543.0,ASSISTANCE,"FIRST CITY, TEXAS - GRAND PRAIRIE",1690
4/20/1988,16560.0,ASSISTANCE,"FIRST CITY, TEXAS - EL PASO",1691
4/20/1988,17133.0,ASSISTANCE,"FIRST CITY, TEXAS - ARLINGTON",1692
4/20/1988,17299.0,ASSISTANCE,"FIRST CITY, TEXAS - KOUNTZE",1693
4/20/1988,17343.0,ASSISTANCE,"FIRST CITY, TEXAS - ALICE",1694
4/20/1988,17911.0,ASSISTANCE,"FIRST CITY, TEXAS - EAST DALLAS",1695
4/20/1988,18079.0,ASSISTANCE,"FIRST CITY, TEXAS - GATEWAY",1696
4/20/1988,18151.0,ASSISTANCE,"FIRST CITY, TEXAS - CENTRAL",1697
4/20/1988,18436.0,ASSISTANCE,"FIRST CITY, TEXAS - FARMERS BRANCH",1698
4/20/1988,18556.0,ASSISTANCE,BANK OF SANTA FE,1699
4/20/1988,18563.0,ASSISTANCE,"FIRST CITY, TEXAS - WINDSOR PARK",1700
4/20/1988,19265.0,ASSISTANCE,"FIRST CITY, TEXAS - GARLAND",1701
4/20/1988,19410.0,ASSISTANCE,"FIRST CITY, TEXAS - MARKET CENTER",1702
4/20/1988,19667.0,ASSISTANCE,"FIRST CITY, TEXAS - NORTHLINE",1703
4/20/1988,19810.0,ASSISTANCE,"FIRST CITY, TEXAS - CENTRAL PARK",1704
4/20/1988,20003.0,ASSISTANCE,"FIRST CITY, TEXAS - LANCASTER",1705
4/20/1988,20029.0,ASSISTANCE,"FIRST CITY, TEXAS - ARANSAS PASS",1706
4/20/1988,20255.0,ASSISTANCE,"FIRST CITY, TEXAS - ALMEDA GENOA",1707
4/20/1988,20411.0,ASSISTANCE,"FIRST CITY, TEXAS - VALLEY VIEW",1708
4/20/1988,20729.0,ASSISTANCE,"FIRST CITY, TEXAS - GULFGATE",1709
4/20/1988,20779.0,ASSISTANCE,"FIRST CITY, TEXAS - COLLEYVILLE",1710
4/20/1988,20979.0,ASSISTANCE,"FIRST CITY, TEXAS - CLEAR LAKE",1711
4/20/1988,20980.0,ASSISTANCE,"FIRST CITY, TEXAS - HIGHLAND VILLAGE",1712
4/20/1988,21044.0,ASSISTANCE,"FIRST CITY, TEXAS - BELLAIRE",1713
4/20/1988,21101.0,ASSISTANCE,"FIRST CITY, TEXAS - INWOOD FOREST",1714
4/20/1988,21190.0,ASSISTANCE,"FIRST CITY, TEXAS - CORPUS CHRISTI",1715
4/20/1988,21381.0,ASSISTANCE,"FIRST CITY, TEXAS - FOREST HILL",1716
4/20/1988,21876.0,ASSISTANCE,"FIRST CITY, TEXAS - MEDICAL CENTER",1717
4/20/1988,21907.0,ASSISTANCE,"FIRST CITY, TEXAS - FONDREN SOUTH",1718
4/20/1988,22038.0,ASSISTANCE,"FIRST CITY, TEXAS - CENTRAL ARLINGTON",1719
4/20/1988,22285.0,ASSISTANCE,"FIRST CITY, TEXAS - NORTHEAST",1720
4/20/1988,22816.0,ASSISTANCE,"FIRST CITY, TEXAS - BEAR CREEK",1721
4/20/1988,23055.0,ASSISTANCE,"FIRST CITY, TEXAS - WESTHEIMER",1722
4/20/1988,23237.0,ASSISTANCE,"FIRST CITY, TEXAS - NORTH BELT",1723
4/20/1988,23526.0,ASSISTANCE,"FIRST CITY, TEXAS - PLANO",1724
4/20/1988,24061.0,ASSISTANCE,"FIRST CITY, TEXAS - FORT WORTH",1725
4/20/1988,24063.0,ASSISTANCE,"FIRST CITY, TEXAS - NORTHCHASE",1726
4/20/1988,24358.0,ASSISTANCE,"FIRST CITY, TEXAS - WESTHEIMER PLAZA",1727
4/20/1988,24607.0,ASSISTANCE,"FIRST CITY, TEXAS - WESTWOOD",1728
4/20/1988,24723.0,ASSISTANCE,"FIRST CITY, TEXAS - SAN ANTONIO",1729
4/20/1988,24759.0,ASSISTANCE,"FIRST CITY, TEXAS - NORTHWEST HILLS",1730
4/20/1988,26339.0,ASSISTANCE,FIRST CITY - SIOUX FALLS N.A.,1731
4/19/1988,16353.0,FAILURE,MC ALLEN STATE BANK,1671
4/15/1988,15811.0,ASSISTANCE,BURNS STATE BANK,1668
4/15/1988,26701.0,FAILURE,COLONIAL THRIFT & LOAN ASSOCIATION,1669
4/15/1988,90027.0,FAILURE,METROPOLITAN INDUSTRIAL BANK,1670
4/14/1988,22188.0,FAILURE,JENNINGS BANK,1666
4/14/1988,24765.0,FAILURE,"CY-FAIR BANK, N.A.",1667
4/12/1988,27866.0,ASSISTANCE,VALLEY FEDERAL SAVINGS AND LOAN,1665
4/11/1988,30061.0,ASSISTANCE,CITIZENS SAVINGS AND LOAN,1663
4/11/1988,31950.0,ASSISTANCE,TRI-CITIES SAVINGS AND LOAN,1664
4/8/1988,15081.0,FAILURE,CITIZENS STATE BANK OF EAGLE BEND,1661
4/8/1988,28456.0,FAILURE,FIRST FEDERAL OF SHAWNEE,1662
4/7/1988,13667.0,FAILURE,HOME STATE BANK,1659
4/7/1988,24390.0,FAILURE,CENTRAL NATIONAL BANK,1660
3/31/1988,17112.0,FAILURE,UNION BANK & TRUST COMPANY,1657
3/31/1988,20260.0,FAILURE,FIRST BANK & TRUST,1658
3/25/1988,24978.0,FAILURE,FIRST NATIONAL BANK OF DEL CITY,1656
3/24/1988,17293.0,FAILURE,CENTURY BANK,1654
3/24/1988,20702.0,FAILURE,CASHION COMMUNITY BANK,1655
3/18/1988,1930.0,FAILURE,STATE BANK OF MORGAN,1652
3/18/1988,13640.0,FAILURE,CITIZENS STATE BK OF GIBBON,1653
3/17/1988,19898.0,FAILURE,FIRST NATIONAL BANK OF PORT ALLEN,1651
3/15/1988,25783.0,ASSISTANCE,MOREHEAD NATIONAL BANK,1650
3/11/1988,26227.0,FAILURE,FIRST INTERCOUNTY BANK OF NEW YORK,1644
3/11/1988,28766.0,ASSISTANCE,FIRST FEDERAL SAVINGS BANK,1645
3/11/1988,29770.0,FAILURE,FIRST FS&LA OF PADUCAH,1646
3/11/1988,29982.0,ASSISTANCE,PERPETUAL S&LA,1647
3/11/1988,30818.0,ASSISTANCE,PEOPLES FS&LA,1648
3/11/1988,31371.0,ASSISTANCE,FIRST FEDERATED SAVINGS BANK,1649
3/10/1988,4074.0,FAILURE,THE FIRST NAT BANK & TRUST CO. OF CUSHING,1636
3/10/1988,8100.0,FAILURE,HAYESVILLE SAVINGS BANK,1637
3/10/1988,13254.0,FAILURE,FRENCHMAN VALLEY BANK,1638
3/10/1988,14241.0,FAILURE,FIRST AMERICAN BANK & TRUST OF BAYTOWN,1639
3/10/1988,18598.0,FAILURE,"SECURITY BANK OF DENVER, N.A.",1640
3/10/1988,23547.0,FAILURE,FIRST AMERICAN BANK & TRUST OF MANVEL,1641
3/10/1988,26546.0,FAILURE,FIRST AMERICAN BANK & TR OF FRIENDSWOOD,1642
3/10/1988,29265.0,ASSISTANCE,FIRST FS&LA OF CRAIG,1643
3/3/1988,17726.0,FAILURE,THE HOME STATE BANK,1634
3/3/1988,25331.0,FAILURE,FLOWER MOUND BANK,1635
2/25/1988,20273.0,FAILURE,"HARRIS COUNTY BANK HOUSTON, N.A.",1631
2/25/1988,23972.0,FAILURE,AMERICAN NATIONAL BANK,1632
2/25/1988,25743.0,FAILURE,COLLIN COUNTY STATE BANK,1633
2/18/1988,15862.0,FAILURE,THE FARMERS & MERCHANTS BK OF HILL CITY,1629
2/18/1988,22920.0,FAILURE,MUSTANG COMMUNITY BANK,1630
2/12/1988,10155.0,FAILURE,THE FIRST STATE BANK,1625
2/12/1988,18806.0,ASSISTANCE,AMERICAN NATIONAL BANK,1626
2/12/1988,23395.0,FAILURE,BASIN STATE BANK,1627
2/12/1988,25288.0,FAILURE,GLOBAL BANK,1628
2/11/1988,19303.0,FAILURE,FIRST STATE BANK,1623
2/11/1988,24836.0,FAILURE,"FIRST HOUSTON BANK, N.A.",1624
2/10/1988,29246.0,ASSISTANCE,TRADERS FS&LA,1620
2/10/1988,29257.0,ASSISTANCE,MAGNET BANK FSB,1621
2/10/1988,30823.0,ASSISTANCE,MOUNTAIN STATE FS&LA,1622
2/5/1988,18495.0,FAILURE,BANK OF DALLAS,1619
2/3/1988,5832.0,FAILURE,THE BANK OF LOUISBURG,1618
1/29/1988,25194.0,FAILURE,THE TRUST BANK,1616
1/29/1988,32118.0,FAILURE,TERRITORY S&LA,1617
1/28/1988,16489.0,FAILURE,PORT CITY BANK,1612
1/28/1988,18462.0,ASSISTANCE,ALASKA MUTUAL BANK,1613
1/28/1988,22183.0,ASSISTANCE,UNITED BANK ALASKA,1614
1/28/1988,23511.0,FAILURE,HOUSTON COMMERCE BANK,1615
1/27/1988,10957.0,ASSISTANCE,CITIZENS STATE BANK,1611
1/22/1988,23038.0,FAILURE,BANK OF CASPER,1610
1/21/1988,15867.0,FAILURE,NORTHWEST BANK,1604
1/21/1988,19759.0,FAILURE,CEDAR VALE STATE BANK,1605
1/21/1988,20650.0,FAILURE,UNITED MERCANTILE BANK,1606
1/21/1988,23042.0,FAILURE,WILLISTON BASIN STATE BANK,1607
1/21/1988,23971.0,FAILURE,SAM HOUSTON NAT'L BANK OF WALKER,1608
1/21/1988,24965.0,FAILURE,LOUISIANA COMMERCIAL BANK,1609
1/20/1988,14376.0,FAILURE,AREDALE STATE BANK,1603
1/15/1988,31593.0,FAILURE,FIRST SAVINGS OF EAST TEXAS,1602
1/14/1988,3352.0,FAILURE,THE MORAN NATIONAL BANK,1599
1/14/1988,19779.0,FAILURE,COLONIAL BANK,1600
1/14/1988,24333.0,FAILURE,BALBOA NATIONAL BANK,1601
1/13/1988,19546.0,ASSISTANCE,THE JEFFERSON GUARANTY BANK,1598
1/8/1988,23931.0,FAILURE,THE NORTH AMERICAN BANK,1597
1/7/1988,12133.0,ASSISTANCE,THE PEOPLES STATE BANK & TRUST CO,1595
1/7/1988,26540.0,FAILURE,COMMERCE BANK OF PLANO,1596
12/31/1987,28448.0,ASSISTANCE,"FIRST FINANCIAL BANK, FSB",1591
12/31/1987,28544.0,ASSISTANCE,AMERICAN FS&LA,1592
12/31/1987,31327.0,ASSISTANCE,GIBSON FEDERAL S&LA,1593
12/31/1987,31515.0,ASSISTANCE,FIRST FS&LA OF SLIDELL,1594
12/30/1987,29947.0,ASSISTANCE,FIRST FINANCIAL OF LA,1588
12/30/1987,30047.0,ASSISTANCE,FIRST FS&LA OF ALEXANDRIA,1589
12/30/1987,31835.0,ASSISTANCE,FIRSTBANC FSB,1590
12/29/1987,14094.0,ASSISTANCE,THE FALUN STATE BANK,1586
12/29/1987,28015.0,ASSISTANCE,COMMUNITY FS&LA,1587
12/18/1987,22904.0,FAILURE,FIRST STATE BANK AT SHOSHONI,1585
12/17/1987,16616.0,FAILURE,BANK OF MABANK,1582
12/17/1987,18679.0,FAILURE,USBANK,1583
12/17/1987,20098.0,FAILURE,AMERICAN BANK OF COMMERCE,1584
12/16/1987,28160.0,ASSISTANCE,MT. PLEASANT S&LA,1580
12/16/1987,28979.0,ASSISTANCE,BOONE COUNTY FS&LA,1581
12/11/1987,17334.0,FAILURE,FIRST INTERSTATE BANK OF ALASKA,1577
12/11/1987,22326.0,FAILURE,LEWIS AND CLARK STATE BANK,1578
12/11/1987,30411.0,ASSISTANCE,SURETY FS&LA,1579
12/10/1987,3406.0,FAILURE,THE FIRST NATIONAL BANK IN RHOME,1572
12/10/1987,18298.0,FAILURE,LOUISIANA BANK & TRUST COMPANY,1573
12/10/1987,22990.0,FAILURE,AMERICAN BANK IN LOUISIANA,1574
12/10/1987,24703.0,FAILURE,"BANCFIRST-AUSTIN, N.A.",1575
12/10/1987,25000.0,FAILURE,HERITAGE NATIONAL BANK,1576
12/3/1987,4070.0,FAILURE,THE FARMERS NATIONAL BANK OF CORDELL,1562
12/3/1987,5450.0,FAILURE,FIRST STATE BANK,1563
12/3/1987,8783.0,FAILURE,THE PEOPLES BANK,1564
12/3/1987,9813.0,FAILURE,CENTER STATE BANK,1565
12/3/1987,16449.0,FAILURE,CROFTON STATE BANK,1566
12/3/1987,16554.0,FAILURE,STATE BANK OF JANSEN,1567
12/3/1987,18360.0,FAILURE,CLIMBING HILL SAVINGS BANK,1568
12/3/1987,18844.0,ASSISTANCE,CROSSROADS BANK,1569
12/3/1987,23205.0,FAILURE,MADISON BANK & TRUST COMPANY,1570
12/3/1987,24921.0,FAILURE,STATE BANK OF COMMERCE,1571
11/19/1987,4295.0,FAILURE,THE PEOPLES BANK AND TRUST OF IBERIA PARIS,1558
11/19/1987,13606.0,FAILURE,THE ALEXANDER STATE BANK,1559
11/19/1987,13620.0,FAILURE,THE TIMKEN STATE BANK,1560
11/19/1987,18619.0,FAILURE,REPUBLIC BANK,1561
11/17/1987,28921.0,ASSISTANCE,ARGO FS&LA,1557
11/13/1987,19676.0,FAILURE,WEST TEXAS STATE BANK OF CANYON,1555
11/13/1987,31155.0,FAILURE,TRI-COUNTY S&LA,1556
11/12/1987,31441.0,ASSISTANCE,GULF FS&LA,1554
11/10/1987,16966.0,FAILURE,MIDDLE PARK BANK,1551
11/10/1987,20597.0,FAILURE,BANK OF WINTER PARK,1552
11/10/1987,22945.0,FAILURE,TRI-STATE NATIONAL BANK,1553
10/31/1987,28784.0,ASSISTANCE,FIRST FS&LA NATCHITOCHES,1550
10/30/1987,17442.0,FAILURE,CAPITAL BANK & TRUST CO.,1547
10/30/1987,21579.0,FAILURE,AMERICAN SECURITY BANK,1548
10/30/1987,22316.0,FAILURE,DELTA PACIFIC BANK,1549
10/23/1987,31962.0,FAILURE,SIERRA S&LA,1546
10/22/1987,17493.0,FAILURE,ALASKA NATIONAL BANK OF THE NORTH,1542
10/22/1987,17510.0,FAILURE,FIRST STATE BANK OF BOVINA,1543
10/22/1987,21951.0,FAILURE,NEW WORLD NATIONAL BANK,1544
10/22/1987,24196.0,FAILURE,WESTERN NATIONAL BANK,1545
10/21/1987,19799.0,FAILURE,PIONEER BANK OF FOUNTAIN,1541
10/20/1987,28147.0,FAILURE,TOPEKA SAVINGS ASSOCIATION,1540
10/16/1987,17888.0,FAILURE,YANKEE BANK FOR FINANCE & SAVING,1538
10/16/1987,23473.0,ASSISTANCE,"COMMERCIAL BANK, N.A.",1539
10/15/1987,10252.0,FAILURE,CITIZENS BANK OF RAY,1535
10/15/1987,23033.0,FAILURE,AMERICAN NATIONAL BANK OF AFTON,1536
10/15/1987,31605.0,FAILURE,FIRST CALIFORNIA SAVINGS BANK,1537
10/8/1987,2309.0,FAILURE,CITIZENS BANK OF KREBS,1532
10/8/1987,2310.0,FAILURE,UNITED SERVICES BANK,1533
10/8/1987,2998.0,FAILURE,THE FIRST NATIONAL BANK OF BRUSH,1534
10/2/1987,12185.0,FAILURE,STATE BANK OF GREENWALD,1531
10/1/1987,8605.0,FAILURE,SECURITY STATE BANK,1526
10/1/1987,17852.0,FAILURE,WESTERN BANK-WESTHEIMER,1527
10/1/1987,18867.0,FAILURE,CLAY COUNTY STATE BANK,1528
10/1/1987,24066.0,FAILURE,"WESTERN BANK-WESTWOOD, N.A.",1529
10/1/1987,24560.0,FAILURE,"WESTERN BANK-NORTH WILCREST, N.A",1530
9/28/1987,22857.0,FAILURE,VALLEY STATE BANK,1525
9/25/1987,22026.0,FAILURE,COMMONWEALTH BANK,1524
9/24/1987,425.0,FAILURE,THE CITIZENS BANK,1520
9/24/1987,13607.0,FAILURE,THE MURDOCK STATE BANK,1521
9/24/1987,17653.0,FAILURE,"THE MAYFIELD STATE BANK, MAYFIELD",1522
9/24/1987,29296.0,ASSISTANCE,LYONS FEDERAL TRUST & SAVINGS,1523
9/19/1987,31527.0,FAILURE,TWIN CITY FS & LA,1519
9/18/1987,8720.0,FAILURE,STOCKMEN'S BANK & TRUST COMPANY,1517
9/18/1987,31665.0,FAILURE,PHENIX FS&LA,1518
9/17/1987,13925.0,FAILURE,THE TALMAGE STATE BANK,1513
9/17/1987,18440.0,FAILURE,BREAUX BRIDGE BANK & TRUST COMPANY,1514
9/17/1987,25733.0,FAILURE,MUSTANG NATIONAL BANK,1515
9/17/1987,25735.0,FAILURE,STEEPLECHASE NATIONAL BANK,1516
9/11/1987,9768.0,FAILURE,FIRST STATE BANK OF ROLLINGSTONE,1511
9/11/1987,13403.0,FAILURE,CENTRAL NATIONAL BANK OF NEW YORK,1512
9/10/1987,10711.0,FAILURE,WAXAHACHIE BANK & TRUST COMPANY,1509
9/10/1987,21279.0,FAILURE,LA MARQUE BANK,1510
9/3/1987,4108.0,FAILURE,THE FIRST NATIONAL BANK OF HAMMON,1507
9/3/1987,4210.0,FAILURE,THE FIRST NATIONAL BANK OF TIPTON,1508
8/28/1987,22222.0,FAILURE,ROCKY MOUNTAIN STATE BANK,1506
8/27/1987,18088.0,FAILURE,BANK OF NORTH AMERICA,1504
8/27/1987,25329.0,FAILURE,CITIZENS BANK OF GLENDALE,1505
8/21/1987,9753.0,FAILURE,PEOPLE'S STATE BANK OF MAZEPPA,1503
8/20/1987,401.0,FAILURE,THE FIRST STATE BANK,1499
8/20/1987,19164.0,FAILURE,AMERICAN EXCHANGE BANK & TRUST CO,1500
8/20/1987,25742.0,FAILURE,AMERICAN NATIONAL BANK OF EVANSTON,1501
8/20/1987,31778.0,FAILURE,SUNBELT FS&LA,1502
8/19/1987,31663.0,FAILURE,FIRST SAVINGS OF LA,1498
8/14/1987,20345.0,FAILURE,MCNULTY BANKING COMPANY,1497
8/13/1987,2313.0,FAILURE,FIRST STATE BANK,1494
8/13/1987,3359.0,FAILURE,THE FIRST NATIONAL BANK OF NAVASOTA,1495
8/13/1987,4136.0,FAILURE,THE FIRST NATIONAL BANK OF LUTHER,1496
8/7/1987,23670.0,FAILURE,BAYSHORE BANK OF FLORIDA,1493
8/6/1987,433.0,FAILURE,SECURITY STATE BANK,1489
8/6/1987,6004.0,FAILURE,THE SECURITY STATE BANK,1490
8/6/1987,29902.0,FAILURE,FRENCH MARKET HOMESTEAD,1491
8/6/1987,30957.0,FAILURE,ACADIA S&LA,1492
7/31/1987,15276.0,ASSISTANCE,VALLEY BANK OF BELGRADE,1487
7/31/1987,29273.0,ASSISTANCE,OK FEDERAL S&LA,1488
7/30/1987,4104.0,FAILURE,BANK OF GRANITE,1483
7/30/1987,4234.0,FAILURE,THE FIRST NATIONAL BANK OF YUKON,1484
7/30/1987,13152.0,FAILURE,FARMERS STATE BANK,1485
7/30/1987,25647.0,FAILURE,EMPIRE NATIONAL BANK,1486
7/23/1987,5993.0,FAILURE,FARMERS & MERCHANTS BANK,1480
7/23/1987,25285.0,FAILURE,"BANK OF LOS GATOS, N.A.",1481
7/23/1987,28887.0,FAILURE,FREEDOM S&LA,1482
7/17/1987,3164.0,ASSISTANCE,"BANKTEXAS DALLAS, N.A.",1469
7/17/1987,14618.0,ASSISTANCE,"BANCTEXAS MCKINNEY, N.A.",1470
7/17/1987,16658.0,ASSISTANCE,BANCTEXAS HOUSTON,1471
7/17/1987,18318.0,ASSISTANCE,"BANCTEXAS RICHARDSON, N.A.",1472
7/17/1987,18833.0,ASSISTANCE,"BANCTEXAS WHITE ROCK, N.A.",1473
7/17/1987,19014.0,ASSISTANCE,"BANCTEXAS SULPHUR SPRINGS, N.A.",1474
7/17/1987,20131.0,ASSISTANCE,BANCTEXAS WESTHEIMER,1475
7/17/1987,22115.0,ASSISTANCE,"BANCTEXAS ALLEN PARKWAY, N.A.",1476
7/17/1987,22662.0,ASSISTANCE,"BANCTEXAS CARROLLTON, N.A.",1477
7/17/1987,23235.0,ASSISTANCE,"BANCTEXAS NORTHSIDE HOUSTON, N.A",1478
7/17/1987,23355.0,ASSISTANCE,"BANCTEXAS QUORUM, N.A.",1479
